,trspeed,trdir,trdir_t,wspd
0,13.734732965279239,96.11892224802035,22.09491320541756,20.957116099566502
1,12.721066534134048,107.55872990268382,22.767515008768466,28.369155407198047
2,45.289182383198266,51.96939608261857,2.044951659571906,59.02741089392502
3,47.35579226738731,49.924444423046666,0.9807259979870105,53.992241007035254
4,43.23811694943359,69.6514686981033,7.173187796695333,26.23465463844847
5,39.47030245894668,62.47828090140797,12.122543306108373,18.668434250986138
6,4.073805466820712,34.806435214342876,10.136250027579402,20.206863780906918
7,7.38512508855549,44.942685241922284,19.246229338660534,16.93909078527998
8,18.976214694749768,57.17779310043513,10.624102014970115,21.226526875919948
9,39.012091311624324,84.53341051501098,1.1504064670498835,46.40950882436931
10,35.01103959646806,83.3830040479611,4.571673708380082,51.1989026852183
11,19.498353535026094,113.20024464662511,8.571331607792068,19.09908889280952
12,20.264207370887206,113.31296352945027,7.540088034379195,20.014561109705095
13,31.824997570443692,122.58909152521211,7.513808553411979,37.13459674941737
14,25.965904547992633,55.31121114460186,2.789939773777759,21.82325992728916
15,20.606715848318345,56.80066876781422,8.48591197995117,20.679090023929746
16,60.782937411202994,31.77914538008065,4.9393311740563295,24.9031623874241
17,67.95404308597142,26.839814206024318,7.699184999070843,28.249401352909583
18,26.77158276460987,66.97025201453218,7.385144039820088,46.38948577496235
19,27.915548448429664,58.93289720539979,7.112726237647684,40.865977287351754
20,33.67341477550964,77.9908803799476,11.157373311081983,117.63766200386196
21,27.476899042547963,66.83350706886561,10.074079995917645,118.30061352616464
22,44.11014778704092,89.85390952061029,5.626496068157355,70.35912937606216
23,42.87327324453858,91.99118269992277,5.655021793813155,74.31964044024494
24,32.833900728095585,47.83203787763806,2.374788224216793,33.09317400727
25,32.58018705755093,92.05062264451745,5.858274941278708,44.8177971965457
26,64.03801440843715,41.79950415770044,0.41324647168137335,28.62315210092344
27,43.23811694943359,69.6514686981033,7.173187796695333,33.3859799388961
28,39.47030245894668,62.47828090140797,12.122543306108373,28.656866652906636
29,25.965904547992633,55.31121114460186,2.789939773777759,26.249649529010306
30,20.606715848318345,56.80066876781422,8.48591197995117,23.071844540533306
31,16.98321613580396,48.314756787863054,15.84682572286385,20.098134558233525
32,15.221130052255402,32.467931064999206,13.298229899320892,19.36946964388312
33,106.69250940857525,18.1076233005712,7.830596656177814,16.055800900287707
34,67.29018255499874,49.51882502721248,5.241095904401895,31.163872564758286
35,43.31195599238627,51.41186667117951,20.616723453535116,46.41559474069985
36,45.91949930003848,30.79514321764439,14.893793782795079,45.369881630679956
37,33.67341477550964,77.9908803799476,11.157373311081983,96.51021483019966
38,27.476899042547963,66.83350706886561,10.074079995917645,96.5536927032963
39,32.833900728095585,47.83203787763806,2.374788224216793,35.23959904019426
40,35.61114010492046,49.930313047209474,1.2220708404332985,42.52387386689906
41,34.862082600270696,51.15238388764277,1.7550957872003157,49.90372554805649
42,64.03801440843715,41.79950415770044,0.41324647168137335,23.125742838639834
43,45.289182383198266,51.96939608261857,2.044951659571906,55.688545735901585
44,47.35579226738731,49.924444423046666,0.9807259979870105,49.56874586654971
45,43.23811694943359,69.6514686981033,7.173187796695333,46.67874738006087
46,39.47030245894668,62.47828090140797,12.122543306108373,40.69605409066768
47,39.012091311624324,84.53341051501098,1.1504064670498835,44.8807746935832
48,35.01103959646806,83.3830040479611,4.571673708380082,44.43278977329847
49,19.498353535026094,113.20024464662511,8.571331607792068,22.083251956475124
50,20.264207370887206,113.31296352945027,7.540088034379195,22.835437546654006
51,31.824997570443692,122.58909152521211,7.513808553411979,36.87384107673607
52,59.09704612304889,52.964106203248505,2.991165707576896,45.79816221853232
53,58.61639366356304,49.972940495671615,4.182436893314514,42.507714991786685
54,57.61824273280484,62.584409938660635,3.1346895503608154,45.51734643514999
55,64.46183409867616,65.71909948902145,0.8711952185469221,38.19772538566855
56,27.916007180473212,58.219555284846514,12.227040314655508,57.11218690891455
57,26.758913388928118,45.992514970191,14.27281797416709,52.349197933872
58,24.404097593225114,31.719696996023913,18.29461149785961,47.06510709396079
59,67.29018255499874,49.51882502721248,5.241095904401895,41.64384212442438
60,43.31195599238627,51.41186667117951,20.616723453535116,34.65797897749398
61,45.91949930003848,30.79514321764439,14.893793782795079,27.125070008893807
62,33.67341477550964,77.9908803799476,11.157373311081983,32.20476084545869
63,27.476899042547963,66.83350706886561,10.074079995917645,32.38258316475298
64,32.833900728095585,47.83203787763806,2.374788224216793,31.40177858523126
65,35.61114010492046,49.930313047209474,1.2220708404332985,34.7555894272867
66,34.862082600270696,51.15238388764277,1.7550957872003157,37.811142543823465
67,45.289182383198266,51.96939608261857,2.044951659571906,47.61627887837325
68,47.35579226738731,49.924444423046666,0.9807259979870105,45.80793081257304
69,43.23811694943359,69.6514686981033,7.173187796695333,25.735258080512654
70,39.47030245894668,62.47828090140797,12.122543306108373,20.937955003493176
71,4.073805466820712,34.806435214342876,10.136250027579402,14.230009056766784
72,7.38512508855549,44.942685241922284,19.246229338660534,12.969401432516406
73,39.012091311624324,84.53341051501098,1.1504064670498835,38.68847877285988
74,35.01103959646806,83.3830040479611,4.571673708380082,35.82432211973828
75,25.965904547992633,55.31121114460186,2.789939773777759,58.10493678162072
76,20.606715848318345,56.80066876781422,8.48591197995117,47.35419456890769
77,16.98321613580396,48.314756787863054,15.84682572286385,36.78207389399992
78,15.221130052255402,32.467931064999206,13.298229899320892,28.174790134950218
79,59.09704612304889,52.964106203248505,2.991165707576896,42.231813016600526
80,58.61639366356304,49.972940495671615,4.182436893314514,33.896933127703086
81,106.69250940857525,18.1076233005712,7.830596656177814,41.23298645686627
82,33.006939637363665,51.21646898657561,14.296399030246608,136.5590411737864
83,60.782937411202994,31.77914538008065,4.9393311740563295,39.653534970336295
84,67.95404308597142,26.839814206024318,7.699184999070843,39.70798796736826
85,26.77158276460987,66.97025201453218,7.385144039820088,16.55375144218427
86,27.915548448429664,58.93289720539979,7.112726237647684,11.16649497032585
87,67.29018255499874,49.51882502721248,5.241095904401895,105.42779700503925
88,43.31195599238627,51.41186667117951,20.616723453535116,45.689107034865714
89,45.91949930003848,30.79514321764439,14.893793782795079,42.289219619371636
90,33.67341477550964,77.9908803799476,11.157373311081983,46.01826678642178
91,27.476899042547963,66.83350706886561,10.074079995917645,42.377777465744074
92,65.50200989474897,35.19948695516023,5.953461165638265,41.93531780817604
93,43.23811694943359,69.6514686981033,7.173187796695333,57.37712834472963
94,39.47030245894668,62.47828090140797,12.122543306108373,53.33892183390806
95,19.498353535026094,113.20024464662511,8.571331607792068,45.58410610755532
96,20.264207370887206,113.31296352945027,7.540088034379195,46.48777814040391
97,31.824997570443692,122.58909152521211,7.513808553411979,63.69515129484611
98,59.09704612304889,52.964106203248505,2.991165707576896,30.892906464109554
99,58.61639366356304,49.972940495671615,4.182436893314514,22.39442244378734
100,106.69250940857525,18.1076233005712,7.830596656177814,37.01179748726149
101,60.782937411202994,31.77914538008065,4.9393311740563295,34.95321667312266
102,67.95404308597142,26.839814206024318,7.699184999070843,32.37432594568985
103,43.31195599238627,51.41186667117951,20.616723453535116,62.30200848919671
104,45.91949930003848,30.79514321764439,14.893793782795079,47.43050285024282
105,105.428968710804,44.53156576547335,9.277253664488848,40.8895437199798
106,13.734732965279239,96.11892224802035,22.09491320541756,31.0187939332143
107,14.498215760129893,74.02400904260278,23.129889508087484,26.927056079216904
108,12.634735194766755,110.47179469103655,22.932728184013804,33.682362291674835
109,13.741356358548249,51.905349389181524,22.579053416230153,23.1221568545351
110,64.03801440843715,41.79950415770044,0.41324647168137335,53.483835574685195
111,45.289182383198266,51.96939608261857,2.044951659571906,40.78264270734731
112,47.35579226738731,49.924444423046666,0.9807259979870105,39.39377163594836
113,43.23811694943359,69.6514686981033,7.173187796695333,29.924803382339963
114,39.47030245894668,62.47828090140797,12.122543306108373,27.102139799729258
115,25.965904547992633,55.31121114460186,2.789939773777759,21.73759033648301
116,20.606715848318345,56.80066876781422,8.48591197995117,21.10172389158582
117,59.09704612304889,52.964106203248505,2.991165707576896,31.35584331531837
118,58.61639366356304,49.972940495671615,4.182436893314514,32.52980635538536
119,106.69250940857525,18.1076233005712,7.830596656177814,48.74525599306956
120,41.37450433067186,65.63192584436591,1.9724918690967972,92.45369106570992
121,37.864277521398925,67.60441771346271,1.776962609321598,76.75182498613863
122,60.782937411202994,31.77914538008065,4.9393311740563295,49.522220098333605
123,67.95404308597142,26.839814206024318,7.699184999070843,44.741088220614486
124,67.29018255499874,49.51882502721248,5.241095904401895,72.27687011635669
125,43.31195599238627,51.41186667117951,20.616723453535116,66.35640123539797
126,45.91949930003848,30.79514321764439,14.893793782795079,58.183658950163995
127,33.67341477550964,77.9908803799476,11.157373311081983,41.87335422588513
128,27.476899042547963,66.83350706886561,10.074079995917645,45.434865083678766
129,105.428968710804,44.53156576547335,9.277253664488848,47.7710263444318
130,13.734732965279239,96.11892224802035,22.09491320541756,48.608770720281754
131,14.498215760129893,74.02400904260278,23.129889508087484,44.18982494998739
132,12.634735194766755,110.47179469103655,22.932728184013804,50.831148089338846
133,13.741356358548249,51.905349389181524,22.579053416230153,39.364160683947276
134,23.92084405260151,46.55258652567097,0.7743684094161907,59.36071510933193
135,22.166590683384403,47.32695493508716,1.7341236455875364,53.809154440818176
136,20.702860711962327,46.61146584162529,2.3040977695879046,50.02106672257885
137,64.03801440843715,41.79950415770044,0.41324647168137335,27.976014159372117
138,19.498353535026094,113.20024464662511,8.571331607792068,43.18535337531025
139,20.264207370887206,113.31296352945027,7.540088034379195,44.94044695852617
140,31.824997570443692,122.58909152521211,7.513808553411979,78.50050884269
141,25.965904547992633,55.31121114460186,2.789939773777759,20.006062295257927
142,20.606715848318345,56.80066876781422,8.48591197995117,18.917243720331314
143,106.69250940857525,18.1076233005712,7.830596656177814,26.14031035353534
144,41.37450433067186,65.63192584436591,1.9724918690967972,41.36146057491914
145,37.864277521398925,67.60441771346271,1.776962609321598,34.27267010728116
146,33.006939637363665,51.21646898657561,14.296399030246608,93.51417180338875
147,67.29018255499874,49.51882502721248,5.241095904401895,44.431801003086065
148,43.31195599238627,51.41186667117951,20.616723453535116,59.08355409835997
149,45.91949930003848,30.79514321764439,14.893793782795079,62.215497704747015
150,32.833900728095585,47.83203787763806,2.374788224216793,40.013132382529186
151,35.61114010492046,49.930313047209474,1.2220708404332985,41.29722852461779
152,34.862082600270696,51.15238388764277,1.7550957872003157,42.454947024674205
153,45.289182383198266,51.96939608261857,2.044951659571906,40.40805738693738
154,47.35579226738731,49.924444423046666,0.9807259979870105,34.84189696348615
155,43.23811694943359,69.6514686981033,7.173187796695333,25.9357311699292
156,39.47030245894668,62.47828090140797,12.122543306108373,22.67363495290497
157,39.012091311624324,84.53341051501098,1.1504064670498835,42.43050397449701
158,35.01103959646806,83.3830040479611,4.571673708380082,46.86241531141095
159,25.965904547992633,55.31121114460186,2.789939773777759,22.78162288848242
160,20.606715848318345,56.80066876781422,8.48591197995117,19.224372965764545
161,41.37450433067186,65.63192584436591,1.9724918690967972,74.03264764121742
162,37.864277521398925,67.60441771346271,1.776962609321598,66.13213590445201
163,43.31195599238627,51.41186667117951,20.616723453535116,60.87717398457459
164,45.91949930003848,30.79514321764439,14.893793782795079,60.32228847859382
165,33.67341477550964,77.9908803799476,11.157373311081983,58.903585829379104
166,27.476899042547963,66.83350706886561,10.074079995917645,61.45988551198616
167,105.428968710804,44.53156576547335,9.277253664488848,47.59773188913974
168,37.64199721516723,97.02206121838891,1.369467096632528,59.02520619035643
169,36.774219840262475,97.39168627996148,0.9811161932202843,69.76442681382348
170,64.03801440843715,41.79950415770044,0.41324647168137335,16.459230044501876
171,45.289182383198266,51.96939608261857,2.044951659571906,53.24574848360625
172,47.35579226738731,49.924444423046666,0.9807259979870105,47.26443919749905
173,43.23811694943359,69.6514686981033,7.173187796695333,91.41756898258015
174,39.47030245894668,62.47828090140797,12.122543306108373,77.55946143790693
175,39.012091311624324,84.53341051501098,1.1504064670498835,41.803778034822045
176,35.01103959646806,83.3830040479611,4.571673708380082,43.424906850569
177,25.965904547992633,55.31121114460186,2.789939773777759,27.896892898052617
178,20.606715848318345,56.80066876781422,8.48591197995117,26.0110952526501
179,16.98321613580396,48.314756787863054,15.84682572286385,24.044002208782967
180,15.221130052255402,32.467931064999206,13.298229899320892,21.182659781805018
181,59.09704612304889,52.964106203248505,2.991165707576896,20.673966404343652
182,58.61639366356304,49.972940495671615,4.182436893314514,15.932308333853229
183,57.61824273280484,62.584409938660635,3.1346895503608154,43.36522000331517
184,64.46183409867616,65.71909948902145,0.8711952185469221,32.639823285594126
185,41.37450433067186,65.63192584436591,1.9724918690967972,59.88193051255793
186,37.864277521398925,67.60441771346271,1.776962609321598,71.53139397755224
187,26.77158276460987,66.97025201453218,7.385144039820088,32.33164722734289
188,27.915548448429664,58.93289720539979,7.112726237647684,26.591072304230874
189,43.31195599238627,51.41186667117951,20.616723453535116,98.79560753062712
190,45.91949930003848,30.79514321764439,14.893793782795079,92.01404257856139
191,33.67341477550964,77.9908803799476,11.157373311081983,81.11770821267775
192,27.476899042547963,66.83350706886561,10.074079995917645,88.42722954259598
193,43.23811694943359,69.6514686981033,7.173187796695333,67.99858866621209
194,39.47030245894668,62.47828090140797,12.122543306108373,64.79088628361256
195,25.965904547992633,55.31121114460186,2.789939773777759,19.963986826243584
196,20.606715848318345,56.80066876781422,8.48591197995117,21.265444960385423
197,59.09704612304889,52.964106203248505,2.991165707576896,41.12210678473282
198,58.61639366356304,49.972940495671615,4.182436893314514,34.43450613597673
199,57.61824273280484,62.584409938660635,3.1346895503608154,25.54906009458945
200,64.46183409867616,65.71909948902145,0.8711952185469221,25.484263194399837
201,41.37450433067186,65.63192584436591,1.9724918690967972,34.357168710769244
202,37.864277521398925,67.60441771346271,1.776962609321598,31.224201655399753
203,26.77158276460987,66.97025201453218,7.385144039820088,15.32746651478374
204,27.915548448429664,58.93289720539979,7.112726237647684,17.784965065049334
205,43.31195599238627,51.41186667117951,20.616723453535116,100.88368036933734
206,45.91949930003848,30.79514321764439,14.893793782795079,93.63710230807298
207,33.67341477550964,77.9908803799476,11.157373311081983,92.50435361474555
208,27.476899042547963,66.83350706886561,10.074079995917645,87.37857336666048
209,44.11014778704092,89.85390952061029,5.626496068157355,110.95229279653577
210,42.87327324453858,91.99118269992277,5.655021793813155,107.36513949106666
211,13.734732965279239,96.11892224802035,22.09491320541756,71.92369377983715
212,14.498215760129893,74.02400904260278,23.129889508087484,66.84501351582453
213,12.634735194766755,110.47179469103655,22.932728184013804,73.13352836064892
214,13.741356358548249,51.905349389181524,22.579053416230153,59.82652428964526
215,64.03801440843715,41.79950415770044,0.41324647168137335,14.422267358910014
216,43.23811694943359,69.6514686981033,7.173187796695333,47.705416919057164
217,39.47030245894668,62.47828090140797,12.122543306108373,38.163434150106035
218,18.976214694749768,57.17779310043513,10.624102014970115,35.696144046185246
219,16.132761274262233,67.80189511540524,17.626385274702095,24.276448458976315
220,13.85961379051315,85.42828039010735,20.10100941125533,15.814629199460377
221,19.498353535026094,113.20024464662511,8.571331607792068,53.86716816474991
222,20.264207370887206,113.31296352945027,7.540088034379195,54.73862815022443
223,31.824997570443692,122.58909152521211,7.513808553411979,69.81467842922571
224,25.965904547992633,55.31121114460186,2.789939773777759,25.07693901209853
225,20.606715848318345,56.80066876781422,8.48591197995117,28.27524642985755
226,106.69250940857525,18.1076233005712,7.830596656177814,14.449906556561247
227,41.37450433067186,65.63192584436591,1.9724918690967972,97.62972400425438
228,37.864277521398925,67.60441771346271,1.776962609321598,82.3785960519743
229,33.006939637363665,51.21646898657561,14.296399030246608,107.51053587915814
230,67.29018255499874,49.51882502721248,5.241095904401895,27.91501018946818
231,43.31195599238627,51.41186667117951,20.616723453535116,40.53788759099351
232,45.91949930003848,30.79514321764439,14.893793782795079,36.30895719938797
233,33.67341477550964,77.9908803799476,11.157373311081983,69.39374248121814
234,27.476899042547963,66.83350706886561,10.074079995917645,58.883336393201056
235,44.11014778704092,89.85390952061029,5.626496068157355,61.47313399458441
236,42.87327324453858,91.99118269992277,5.655021793813155,60.89605999784692
237,105.428968710804,44.53156576547335,9.277253664488848,36.482072698888025
238,13.734732965279239,96.11892224802035,22.09491320541756,39.80612626019281
239,14.498215760129893,74.02400904260278,23.129889508087484,41.973713402755926
240,12.634735194766755,110.47179469103655,22.932728184013804,40.083438992917436
241,13.741356358548249,51.905349389181524,22.579053416230153,45.83847289185563
242,45.289182383198266,51.96939608261857,2.044951659571906,42.72737522534613
243,47.35579226738731,49.924444423046666,0.9807259979870105,43.31306431826419
244,43.23811694943359,69.6514686981033,7.173187796695333,65.8484919976098
245,39.47030245894668,62.47828090140797,12.122543306108373,58.688093849650365
246,59.09704612304889,52.964106203248505,2.991165707576896,32.31751884367081
247,58.61639366356304,49.972940495671615,4.182436893314514,28.264913059860977
248,106.69250940857525,18.1076233005712,7.830596656177814,40.4533026300078
249,41.37450433067186,65.63192584436591,1.9724918690967972,60.127757151803834
250,37.864277521398925,67.60441771346271,1.776962609321598,51.82839209452467
251,33.006939637363665,51.21646898657561,14.296399030246608,63.750919804183305
252,43.31195599238627,51.41186667117951,20.616723453535116,58.672559255203154
253,45.91949930003848,30.79514321764439,14.893793782795079,57.6691462141527
254,33.67341477550964,77.9908803799476,11.157373311081983,93.93739704632344
255,27.476899042547963,66.83350706886561,10.074079995917645,88.67121396003515
256,105.428968710804,44.53156576547335,9.277253664488848,39.22217817367595
257,32.833900728095585,47.83203787763806,2.374788224216793,40.490791199485855
258,35.61114010492046,49.930313047209474,1.2220708404332985,43.955729425044396
259,34.862082600270696,51.15238388764277,1.7550957872003157,46.80573102736776
260,64.03801440843715,41.79950415770044,0.41324647168137335,25.69289706863577
261,43.23811694943359,69.6514686981033,7.173187796695333,44.94883651306813
262,39.47030245894668,62.47828090140797,12.122543306108373,39.036511325012874
263,25.965904547992633,55.31121114460186,2.789939773777759,31.508934830471574
264,20.606715848318345,56.80066876781422,8.48591197995117,31.31258487611836
265,16.98321613580396,48.314756787863054,15.84682572286385,31.020320351880443
266,15.221130052255402,32.467931064999206,13.298229899320892,29.67299555891075
267,59.09704612304889,52.964106203248505,2.991165707576896,63.18522592156017
268,58.61639366356304,49.972940495671615,4.182436893314514,53.494208392977114
269,106.69250940857525,18.1076233005712,7.830596656177814,37.24227574056636
270,57.61824273280484,62.584409938660635,3.1346895503608154,36.81016289911312
271,64.46183409867616,65.71909948902145,0.8711952185469221,36.953938458858055
272,41.37450433067186,65.63192584436591,1.9724918690967972,31.80091511557505
273,37.864277521398925,67.60441771346271,1.776962609321598,25.21591676977578
274,26.77158276460987,66.97025201453218,7.385144039820088,58.73269631089808
275,27.915548448429664,58.93289720539979,7.112726237647684,45.21710638780199
276,67.29018255499874,49.51882502721248,5.241095904401895,37.23249866748061
277,33.67341477550964,77.9908803799476,11.157373311081983,80.30455664641295
278,27.476899042547963,66.83350706886561,10.074079995917645,71.68350762470013
279,44.11014778704092,89.85390952061029,5.626496068157355,51.098534089588725
280,42.87327324453858,91.99118269992277,5.655021793813155,51.05745970757808
281,105.428968710804,44.53156576547335,9.277253664488848,60.73018749942054
282,32.833900728095585,47.83203787763806,2.374788224216793,25.1633660370904
283,35.61114010492046,49.930313047209474,1.2220708404332985,32.27657686209409
284,34.862082600270696,51.15238388764277,1.7550957872003157,39.54650970618142
285,64.03801440843715,41.79950415770044,0.41324647168137335,37.54566216247215
286,43.23811694943359,69.6514686981033,7.173187796695333,44.432698080484144
287,39.47030245894668,62.47828090140797,12.122543306108373,37.33095412286725
288,25.965904547992633,55.31121114460186,2.789939773777759,31.046497559903763
289,20.606715848318345,56.80066876781422,8.48591197995117,27.03374505339199
290,16.98321613580396,48.314756787863054,15.84682572286385,23.294715404313695
291,15.221130052255402,32.467931064999206,13.298229899320892,22.566637187003742
292,59.09704612304889,52.964106203248505,2.991165707576896,33.242315021930764
293,58.61639366356304,49.972940495671615,4.182436893314514,23.797345893715377
294,106.69250940857525,18.1076233005712,7.830596656177814,43.031010047702296
295,41.37450433067186,65.63192584436591,1.9724918690967972,55.18054559199629
296,37.864277521398925,67.60441771346271,1.776962609321598,39.44626122316
297,26.77158276460987,66.97025201453218,7.385144039820088,20.647706073520197
298,27.915548448429664,58.93289720539979,7.112726237647684,14.770582180969452
299,43.31195599238627,51.41186667117951,20.616723453535116,42.035926176892666
300,45.91949930003848,30.79514321764439,14.893793782795079,34.37525030815814
301,33.67341477550964,77.9908803799476,11.157373311081983,91.38249464985702
302,27.476899042547963,66.83350706886561,10.074079995917645,96.02832937153846
303,13.734732965279239,96.11892224802035,22.09491320541756,57.257394180348
304,14.498215760129893,74.02400904260278,23.129889508087484,55.320476242773395
305,12.634735194766755,110.47179469103655,22.932728184013804,56.85389222194649
306,13.741356358548249,51.905349389181524,22.579053416230153,51.69646605755631
307,18.976214694749768,57.17779310043513,10.624102014970115,32.61356609077938
308,16.132761274262233,67.80189511540524,17.626385274702095,28.840160521102135
309,13.85961379051315,85.42828039010735,20.10100941125533,23.119367117464197
310,39.012091311624324,84.53341051501098,1.1504064670498835,36.810845120952905
311,35.01103959646806,83.3830040479611,4.571673708380082,38.36012783339526
312,33.006939637363665,51.21646898657561,14.296399030246608,21.738269462641338
313,60.782937411202994,31.77914538008065,4.9393311740563295,28.86150494040161
314,67.95404308597142,26.839814206024318,7.699184999070843,32.8354747223315
315,43.31195599238627,51.41186667117951,20.616723453535116,43.72891968126558
316,45.91949930003848,30.79514321764439,14.893793782795079,48.30748028394689
317,64.03801440843715,41.79950415770044,0.41324647168137335,17.736690626415733
318,43.23811694943359,69.6514686981033,7.173187796695333,51.69337821523631
319,39.47030245894668,62.47828090140797,12.122543306108373,42.271365814356066
320,60.782937411202994,31.77914538008065,4.9393311740563295,35.30858652343257
321,67.95404308597142,26.839814206024318,7.699184999070843,33.120022669683884
322,26.77158276460987,66.97025201453218,7.385144039820088,22.93293070878222
323,27.915548448429664,58.93289720539979,7.112726237647684,17.692986035308756
324,27.916007180473212,58.219555284846514,12.227040314655508,33.09862032442715
325,26.758913388928118,45.992514970191,14.27281797416709,31.958361851255074
326,24.404097593225114,31.719696996023913,18.29461149785961,30.54287458180758
327,67.29018255499874,49.51882502721248,5.241095904401895,76.06136955217912
328,43.31195599238627,51.41186667117951,20.616723453535116,78.72156450039587
329,45.91949930003848,30.79514321764439,14.893793782795079,73.60981599807326
330,33.67341477550964,77.9908803799476,11.157373311081983,31.727017465541064
331,27.476899042547963,66.83350706886561,10.074079995917645,30.657749059273055
332,45.289182383198266,51.96939608261857,2.044951659571906,33.66414834261632
333,43.23811694943359,69.6514686981033,7.173187796695333,44.83591440182184
334,39.47030245894668,62.47828090140797,12.122543306108373,39.483230617108994
