,trspeed,trdir,trdir_t,wspd
0,43.073933354694404,81.4842228722917,5.177021222309305,39.41381979600745
1,18.617365609009294,43.43479992429811,9.87305204366227,57.89241464122395
2,33.18240241263013,58.59373108616697,4.98972057859714,65.01768335836789
3,31.975939805849798,60.322327046907134,1.4120916106906123,50.821401987173324
4,40.23629720058152,58.86282986715232,1.1461665764420077,52.37089766860864
5,27.600078240210493,101.47058686465847,9.311077730381028,42.11242580287114
6,28.53071493219929,105.69225367751001,6.5412584678918275,43.96180225747546
7,68.10750074964149,78.56122261510446,0.8851882814413953,45.86927383061453
8,67.10775200737343,60.877082739621336,1.7646215921609079,21.880486570108708
9,73.4144240634988,44.704148897720884,1.6350479974217027,38.86484118571579
10,52.29393484901857,51.86054433146726,0.460318942738839,53.226565410540914
11,25.72285990126201,133.74875382518806,,18.149948435235
12,24.81372181648904,126.95406914704584,9.46825715943349,20.98080798861558
13,24.638869419423127,125.66432355592596,8.084430269262109,21.546979899291696
14,43.073933354694404,81.4842228722917,5.177021222309305,49.22443894626619
15,18.617365609009294,43.43479992429811,9.87305204366227,54.62319058843967
16,33.18240241263013,58.59373108616697,4.98972057859714,34.054022192400524
17,31.972313864853458,56.6881679012142,2.8879114296361434,29.035638096405723
18,31.141765820905363,59.57607933085034,3.8244464530452476,27.378039894040185
19,32.68750054372554,62.54527127808386,5.188362058301498,25.430850115701087
20,26.10013791734344,21.622877997022403,12.331689772766703,54.43948960586997
21,24.881234048624425,9.2911882242557,12.889285462562981,53.046121416530106
22,24.287227432473294,266.4019027616927,6.939844096313578,51.44211377325394
23,11.461548137790949,112.1947485977971,30.23934064283113,23.688051359434017
24,11.409558641440244,81.95540795496596,14.84412110236183,13.735912360891419
25,16.566107498603856,144.4392902550391,30.587671756448707,33.421881668855285
26,28.886726424192005,106.15700418436347,6.011898265442307,33.94436672264217
27,25.72285990126201,133.74875382518806,,33.21978146128768
28,24.81372181648904,126.95406914704584,9.46825715943349,36.087084017798034
29,24.638869419423127,125.66432355592596,8.084430269262109,36.66054452910011
30,26.20289635987034,91.86522715022437,8.827432816772633,48.19478452397958
31,33.68676555354952,83.03779433345173,7.901636737054177,38.70042393370591
32,44.18534381039135,75.13615759639755,2.434735893364532,29.450949832164003
33,43.073933354694404,81.4842228722917,5.177021222309305,47.81630359727721
34,18.617365609009294,43.43479992429811,9.87305204366227,57.86086829638258
35,33.18240241263013,58.59373108616697,4.98972057859714,60.84029490623762
36,31.975939805849798,60.322327046907134,1.4120916106906123,45.54803843998583
37,40.23629720058152,58.86282986715232,1.1461665764420077,47.935735407400095
38,57.7351157464806,49.61055882204066,0.2834866129883015,59.88683783682177
39,26.10013791734344,21.622877997022403,12.331689772766703,18.174027832660073
40,24.881234048624425,9.2911882242557,12.889285462562981,22.99574735119088
41,24.287227432473294,266.4019027616927,6.939844096313578,30.51143762157647
42,49.43819301492756,23.159564838417598,4.241921307201835,35.15972615948931
43,76.57339170195851,31.58588204718432,3.359843070409093,26.454380170359308
44,52.29393484901857,51.86054433146726,0.460318942738839,25.44212297624895
45,26.52991250858475,114.14419973718708,14.422051398758605,18.864203543235753
46,26.20289635987034,91.86522715022437,8.827432816772633,58.357056561436764
47,33.68676555354952,83.03779433345173,7.901636737054177,52.439011670059614
48,44.18534381039135,75.13615759639755,2.434735893364532,46.411718994495665
49,28.354819486782727,41.57537619271986,1.1987608280739153,29.96094333538264
50,33.343585484554595,57.02482240169141,3.974892075497657,39.3755083218553
51,38.30347345445354,53.04993032619375,4.811694319775431,39.950712123997434
52,31.972313864853458,56.6881679012142,2.8879114296361434,47.051451795112854
53,31.141765820905363,59.57607933085034,3.8244464530452476,41.55641028016819
54,32.68750054372554,62.54527127808386,5.188362058301498,27.207994157538387
55,53.004656017679594,64.68289808825092,2.906126829788918,31.31047288118582
56,27.600078240210493,101.47058686465847,9.311077730381028,39.0318633895081
57,28.53071493219929,105.69225367751001,6.5412584678918275,40.65105864924253
58,33.217971930560594,84.45560612114787,0.6561353219526183,66.23124813568161
59,39.873312574100375,83.79947079919525,0.22919273819425712,67.97582926043017
60,54.90892469663454,49.31016569425513,3.9773522033246946,16.314356036504524
61,57.7395695104259,23.792969848599288,1.3245433570849325,35.146639358887356
