,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01001001001001001,19733.414516879082,0.0,5276.831950060296,0.0,88918.10914260715,0.0,1122.135915443002,25607.398737319993,21431.606261773584,1156.7177413634104,310.793076541108,7279.474356246009,11964.80929748646,49884.01787614385,9735.227353337588,12358.124541864696,0.0,571849.4255081852
2,0.02002002002002002,39466.829033758164,0.0,10553.663900120591,0.0,177836.2182852143,0.0,2244.271830886004,51214.797474639985,42863.21252354717,2313.4354827268207,621.586153082216,14558.948712492018,23929.61859497292,99768.0357522877,19470.454706675177,24716.24908372939,0.0,1143698.8510163703
3,0.03003003003003003,59200.24355063725,0.0,15830.49585018089,0.0,266754.3274278215,0.0,3366.407746329006,76822.19621195999,64294.81878532076,3470.153224090232,932.379229623324,21838.42306873803,35894.42789245938,149652.05362843157,29205.68206001277,37074.3736255941,0.0,1715548.2765245559
4,0.04004004004004004,78933.65806751633,0.0,21107.327800241183,0.0,355672.4365704286,0.0,4488.543661772008,102429.59494927997,85726.42504709434,4626.8709654536415,1243.172306164432,29117.897424984036,47859.23718994584,199536.0715045754,38940.90941335035,49432.49816745878,0.0,2287397.7020327407
5,0.050050050050050046,98667.07258439541,0.0,26384.15975030148,0.0,444590.5457130359,0.0,5610.67957721501,128036.99368659998,107158.0313088679,5783.588706817053,1553.9653827055402,36397.371781230046,59824.046487432315,249420.0893807193,48676.136766687945,61790.6227093235,0.0,2859247.1275409264
6,0.06006006006006006,118400.4871012745,0.0,31660.99170036178,0.0,533508.654855643,0.0,6732.815492658012,153644.39242391998,128589.63757064151,6940.306448180464,1864.758459246648,43676.84613747606,71788.85578491876,299304.10725686315,58411.36412002554,74148.7472511882,0.0,3431096.5530491117
7,0.07007007007007007,138133.90161815356,0.0,36937.82365042207,0.0,622426.7639982502,0.0,7854.951408101013,179251.79116123996,150021.24383241512,8097.024189543873,2175.5515357877557,50956.320493722065,83753.66508240525,349188.125133007,68146.59147336312,86506.8717930529,0.0,4002945.9785572975
8,0.08008008008008008,157867.31613503266,0.0,42214.655600482365,0.0,711344.8731408572,0.0,8977.087323544016,204859.18989855994,171452.85009418867,9253.741930907283,2486.344612328864,58235.79484996807,95718.47437989168,399072.1430091508,77881.8188267007,98864.99633491757,0.0,4574795.404065481
9,0.09009009009009009,177600.73065191176,0.0,47491.48755054267,0.0,800262.9822834644,0.0,10099.223238987019,230466.58863587998,192884.4563559623,10410.459672270696,2797.1376888699724,65515.26920621409,107683.28367737816,448956.1608852947,87617.0461800383,111223.1208767823,0.0,5146644.829573669
10,0.10010010010010009,197334.14516879083,0.0,52768.31950060296,0.0,889181.0914260718,0.0,11221.35915443002,256073.98737319995,214316.0626177358,11567.177413634106,3107.9307654110803,72794.74356246009,119648.09297486463,498840.1787614386,97352.27353337589,123581.245418647,0.0,5718494.255081853
