,0,1,2,3,4,5,6,7,8,9
15,0.4545454545454546,324351818.18181825,341039485.0558989,665391303.2377172,22573.96466167023,985754.7453515942,0.0,260848.48705222562,22573.96466167023,1638811.6582227917
16,0.48484848484848486,345975272.72727275,312643138.0951769,658618410.8224497,22573.96466167023,981556.3646100716,0.0,228256.95930477517,22573.96466167023,1533266.3171268268
17,0.5151515151515151,367598727.27272725,283772053.9660761,651370781.2388034,22573.96466167023,978157.7366574479,0.0,199195.94478882744,22573.96466167023,1439658.836797034
18,0.5454545454545454,389222181.81818175,257276404.3616176,646498586.1797993,22573.96466167023,975379.9095655167,0.0,172913.04157038534,22573.96466167023,1356942.8124246963
19,0.5757575757575758,410845636.3636365,232792648.34630162,643638284.709938,22573.96466167023,973044.7208160555,0.0,149240.68322300975,22573.96466167023,1284705.7419063498
20,0.6060606060606061,432469090.9090909,211047757.56284225,643516848.4719331,22573.96466167023,970908.5039232823,0.0,127597.53172596465,22573.96466167023,1223422.6535518763
21,0.6363636363636364,454092545.4545454,191427028.47666222,645519573.9312077,22573.96466167023,968979.6189426911,0.0,108170.96621899362,22573.96466167023,1173185.702798156
22,0.6666666666666667,475716000.00000006,174899561.719602,650615561.7196021,22573.96466167023,967268.514630368,0.0,90699.55359619386,22573.96466167023,1132729.9319113488
23,0.696969696969697,497339454.5454546,160953120.24338347,658292574.7888381,22573.96466167023,965788.7109599619,0.0,75208.8290967074,22573.96466167023,1100244.2817734205
24,0.7272727272727273,518962909.0909091,148441935.0821423,667404844.1730514,22573.96466167023,964558.6420119382,0.0,61544.490982511765,22573.96466167023,1072584.8428113558
25,0.7575757575757576,540586363.6363637,137171519.23396125,677757882.870325,22573.96466167023,963605.7202838153,0.0,49532.38956778174,22573.96466167023,1049141.5085937101
26,0.7878787878787878,562209818.181818,127247813.6997157,689457631.8815337,22573.96466167023,962978.4910471009,0.0,39344.83033276385,22573.96466167023,1028653.9316726956
27,0.8181818181818182,583833272.7272727,119459476.71525139,703292749.4425242,22573.96466167023,962803.4451015259,0.0,31328.695316024623,22573.96466167023,1011380.9543584003
28,0.8484848484848485,605456727.2727274,112732540.97075324,718189268.2434806,22573.96466167023,962803.4451015259,0.0,25246.40104256046,22573.96466167023,996539.7131523339
29,0.8787878787878788,627080181.8181818,106139616.59574215,733219798.4139239,22198.752555187428,959101.0048117558,0.0,20736.004712340655,22198.752555187428,980372.9825191586
30,0.9090909090909092,648703636.3636365,98692162.46252511,747395798.8261616,18018.289445941977,914926.3901066559,0.0,16940.711216681728,18018.289445941977,926383.4933689259
31,0.9393939393939394,670327090.9090908,88590816.60348977,758917907.5125805,11277.66620449047,835170.1299884722,0.0,13905.308401649114,11277.66620449047,839982.1580517619
32,0.9696969696969697,691950545.4545455,80030965.98852772,771981511.4430733,6470.960711513358,760654.210623808,0.0,11226.633175141424,6470.960711513358,761956.2641022077
33,1.0,713574000.0,72470697.25268912,786044697.2526891,3310.5123331020004,691419.4121414688,0.0,8785.716154651105,3310.5123331020004,691425.2830412084
34,1.0303030303030303,735197454.5454545,65683171.52621402,800880626.0716685,1105.8327423236774,626128.6660308079,0.0,6593.1382789334275,1105.8327423236774,626128.6660308079
35,1.0606060606060606,756820909.0909092,59545673.5046137,816366582.5955229,77.73901212631772,564028.6789914995,0.0,4662.256925042745,77.73901212631772,564028.6789914995
36,1.0909090909090908,778444363.6363635,53922367.436797515,832366731.073161,0.0,505177.2253686753,0.0,3010.6123961016992,0.0,505177.2253686753
37,1.1212121212121213,800067818.1818182,48834000.129301466,848901818.3111197,0.0,449647.6935865655,0.0,1662.6866116835788,0.0,449647.6935865655
38,1.1515151515151516,821691272.727273,43942003.73134391,865633276.4586169,0.0,397534.13737411494,0.0,656.4700274253295,0.0,397534.13737411494
39,1.1818181818181819,843314727.2727274,39423039.28415605,882737766.5568835,0.0,348961.4003915393,0.0,67.05626883143404,0.0,348961.4003915393
40,1.2121212121212122,864938181.8181818,35281044.58143953,900219226.3996212,0.0,304108.59318223665,0.0,0.0,0.0,304108.59318223665
41,1.2424242424242424,886561636.3636363,31493899.568117697,918055535.931754,0.0,263302.7865195869,0.0,0.0,0.0,263302.7865195869
42,1.2727272727272727,908185090.9090908,28190827.722839307,936375918.6319301,0.0,226714.01984918973,0.0,0.0,0.0,226714.01984918973
43,1.303030303030303,929808545.4545455,25167524.751635563,954976070.206181,0.0,193754.9492096154,0.0,0.0,0.0,193754.9492096154
44,1.3333333333333335,951432000.0000001,22442254.107865475,973874254.1078656,0.0,164371.05994289689,0.0,0.0,0.0,164371.05994289689
45,1.3636363636363638,973055454.5454546,19854969.93006452,992910424.4755192,0.0,137932.4486851751,0.0,0.0,0.0,137932.4486851751
46,1.393939393939394,994678909.0909092,17699461.70928765,1012378370.8001969,0.0,114101.27064939626,0.0,0.0,0.0,114101.27064939626
47,1.4242424242424243,1016302363.6363637,15822581.494480385,1032124945.1308441,0.0,93064.90601795196,0.0,0.0,0.0,93064.90601795196
48,1.4545454545454546,1037925818.1818182,14199758.401164137,1052125576.5829824,0.0,75126.75865932353,0.0,0.0,0.0,75126.75865932353
49,1.4848484848484849,1059549272.7272724,12649907.245939547,1072199179.9732119,0.0,60852.63814136424,0.0,0.0,0.0,60852.63814136424
50,1.5151515151515151,1081172727.2727275,11219050.811444268,1092391778.0841718,0.0,49918.48933671902,0.0,0.0,0.0,49918.48933671902
51,1.5454545454545454,1102796181.8181815,9871833.121082783,1112668014.9392643,0.0,40829.2191324517,0.0,0.0,0.0,40829.2191324517
52,1.5757575757575757,1124419636.363636,8587137.250662763,1133006773.6142988,0.0,33392.00200181761,0.0,0.0,0.0,33392.00200181761
53,1.6060606060606062,1146043090.909091,7605567.056780116,1153648657.965871,0.0,26753.06840461185,0.0,0.0,0.0,26753.06840461185
54,1.6363636363636365,1167666545.4545455,6903335.4504778385,1174569880.9050233,0.0,20726.294641188993,0.0,0.0,0.0,20726.294641188993
55,1.6666666666666667,1189290000.0,6275087.775777156,1195565087.775777,0.0,15340.541554492074,0.0,0.0,0.0,15340.541554492074
56,1.696969696969697,1210913454.5454547,5700889.336222369,1216614343.8816772,0.0,10632.697406162792,0.0,0.0,0.0,10632.697406162792
57,1.7272727272727273,1232536909.090909,5120250.484363839,1237657159.5752728,0.0,6652.155359658809,0.0,0.0,0.0,6652.155359658809
58,1.7575757575757576,1254160363.6363635,4530398.329683652,1258690761.966047,0.0,3470.284410564238,0.0,0.0,0.0,3470.284410564238
59,1.7878787878787878,1275783818.1818185,3951537.6582210856,1279735355.8400395,0.0,1207.170424668101,0.0,0.0,0.0,1207.170424668101
60,1.8181818181818183,1297407272.727273,3400461.11415645,1300807733.8414295,0.0,108.3858573618244,0.0,0.0,0.0,108.3858573618244
61,1.8484848484848486,1319030727.2727275,2869168.2620144896,1321899895.5347419,0.0,0.0,0.0,0.0,0.0,0.0
62,1.878787878787879,1340654181.8181815,2359558.7473939974,1343013740.5655756,0.0,0.0,0.0,0.0,0.0,0.0
63,1.9090909090909092,1362277636.3636365,1899672.0356681098,1364177308.3993046,0.0,0.0,0.0,0.0,0.0,0.0
64,1.9393939393939394,1383901090.909091,1413110.9987993154,1385314201.9078903,0.0,0.0,0.0,0.0,0.0,0.0
65,1.9696969696969697,1405524545.4545457,1185857.2219230612,1406710402.6764688,0.0,0.0,0.0,0.0,0.0,0.0
66,2.0,1427148000.0,1007706.9773359065,1428155706.977336,0.0,0.0,0.0,0.0,0.0,0.0
67,2.0303030303030303,1448771454.5454543,819791.3535233677,1449591245.8989775,0.0,0.0,0.0,0.0,0.0,0.0
68,2.0606060606060606,1470394909.090909,672974.360631098,1471067883.45154,0.0,0.0,0.0,0.0,0.0,0.0
69,2.090909090909091,1492018363.6363635,604400.7468237532,1492622764.3831873,0.0,0.0,0.0,0.0,0.0,0.0
70,2.121212121212121,1513641818.1818185,555277.9938279339,1514197096.1756463,0.0,0.0,0.0,0.0,0.0,0.0
71,2.1515151515151514,1535265272.7272725,505330.0031988509,1535770602.7304714,0.0,0.0,0.0,0.0,0.0,0.0
72,2.1818181818181817,1556888727.272727,454432.9889344595,1557343160.2616615,0.0,0.0,0.0,0.0,0.0,0.0
73,2.2121212121212124,1578512181.8181815,402426.85898685304,1578914608.6771684,0.0,0.0,0.0,0.0,0.0,0.0
74,2.2424242424242427,1600135636.3636365,349096.9137707718,1600484733.2774072,0.0,0.0,0.0,0.0,0.0,0.0
75,2.272727272727273,1621759090.909091,294141.1648773765,1622053232.0739684,0.0,0.0,0.0,0.0,0.0,0.0
76,2.303030303030303,1643382545.454546,237106.10891156382,1643619651.5634575,0.0,0.0,0.0,0.0,0.0,0.0
77,2.3333333333333335,1665006000.0000002,177242.70471329876,1665183242.7047136,0.0,0.0,0.0,0.0,0.0,0.0
78,2.3636363636363638,1686629454.5454547,113123.08610584606,1686742577.6315606,0.0,0.0,0.0,0.0,0.0,0.0
79,2.393939393939394,1708252909.090909,41641.31949217865,1708294550.410401,0.0,0.0,0.0,0.0,0.0,0.0
80,2.4242424242424243,1729876363.6363635,0.0,1729876363.6363635,0.0,0.0,0.0,0.0,0.0,0.0
81,2.4545454545454546,1751499818.1818185,0.0,1751499818.1818185,0.0,0.0,0.0,0.0,0.0,0.0
82,2.484848484848485,1773123272.7272725,0.0,1773123272.7272725,0.0,0.0,0.0,0.0,0.0,0.0
83,2.515151515151515,1794746727.2727275,0.0,1794746727.2727275,0.0,0.0,0.0,0.0,0.0,0.0
84,2.5454545454545454,1816370181.8181815,0.0,1816370181.8181815,0.0,0.0,0.0,0.0,0.0,0.0
85,2.5757575757575757,1837993636.3636365,0.0,1837993636.3636365,0.0,0.0,0.0,0.0,0.0,0.0
86,2.606060606060606,1859617090.909091,0.0,1859617090.909091,0.0,0.0,0.0,0.0,0.0,0.0
87,2.6363636363636362,1881240545.4545453,0.0,1881240545.4545453,0.0,0.0,0.0,0.0,0.0,0.0
88,2.666666666666667,1902864000.0000002,0.0,1902864000.0000002,0.0,0.0,0.0,0.0,0.0,0.0
89,2.6969696969696972,1924487454.5454547,0.0,1924487454.5454547,0.0,0.0,0.0,0.0,0.0,0.0
90,2.7272727272727275,1946110909.0909092,0.0,1946110909.0909092,0.0,0.0,0.0,0.0,0.0,0.0
91,2.757575757575758,1967734363.6363635,0.0,1967734363.6363635,0.0,0.0,0.0,0.0,0.0,0.0
92,2.787878787878788,1989357818.1818185,0.0,1989357818.1818185,0.0,0.0,0.0,0.0,0.0,0.0
93,2.8181818181818183,2010981272.7272725,0.0,2010981272.7272725,0.0,0.0,0.0,0.0,0.0,0.0
94,2.8484848484848486,2032604727.2727275,0.0,2032604727.2727275,0.0,0.0,0.0,0.0,0.0,0.0
95,2.878787878787879,2054228181.8181815,0.0,2054228181.8181815,0.0,0.0,0.0,0.0,0.0,0.0
96,2.909090909090909,2075851636.3636365,0.0,2075851636.3636365,0.0,0.0,0.0,0.0,0.0,0.0
97,2.9393939393939394,2097475090.909091,0.0,2097475090.909091,0.0,0.0,0.0,0.0,0.0,0.0
98,2.9696969696969697,2119098545.4545448,0.0,2119098545.4545448,0.0,0.0,0.0,0.0,0.0,0.0
99,3.0,2140722000.0,0.0,2140722000.0,0.0,0.0,0.0,0.0,0.0,0.0
