,0,1,2,3,4,5,6,7,8,9
38,2.28,125185316.72410074,90993346.74294238,216178663.4670431,0.0,340071.24519330997,0.0,437416.9194682417,0.0,10712697.808900971
39,2.29,128072799.4366872,89761500.97950946,217834300.41619664,0.0,324984.45921978296,0.0,424067.96281693137,0.0,10233541.883135369
40,2.3,131061825.34362714,88345899.36021236,219407724.70383948,0.0,310388.64027724625,0.0,411153.4192755711,0.0,9798723.62418261
41,2.31,134091867.19865762,86983200.7296949,221075067.92835253,0.0,296304.6644447733,0.0,398691.7602319762,0.0,9437359.761341142
42,2.32,137148090.72350395,85436077.90456717,222584168.62807113,0.0,282766.20511714695,0.0,386712.7802817647,0.0,9075427.157919766
43,2.33,140248446.723504,83953027.47869284,224201474.20219684,0.0,269857.053160337,0.0,375290.61851854925,0.0,8773720.969669249
44,2.34,143500039.02913314,81474750.21084324,224974789.23997638,0.0,257427.56233824318,0.0,364292.86628204683,0.0,8056938.282991999
45,2.35,146976733.19394726,79582142.2518859,226558875.44583315,0.0,245355.73643168274,0.0,353611.57995561487,0.0,7658470.340419877
46,2.36,150519997.19394714,77836383.88522121,228356381.07916835,0.0,233647.13430463526,0.0,343251.6780841589,0.0,7342659.804460771
47,2.37,154063261.19394726,76061297.43702902,230124558.63097626,0.0,222307.84853724757,0.0,333218.55145060783,0.0,7036810.662374053
48,2.38,157633760.97988197,74066885.25575031,231700646.2356323,0.0,211344.59528430918,0.0,323518.1425836954,0.0,6675613.290153668
49,2.3899999999999997,161314591.91925228,71947921.37813517,233262513.29738745,0.0,200764.82885273878,0.0,280943.05872268527,0.0,6266539.020287696
50,2.4,165108701.12681153,69945461.20649625,235054162.3333078,0.0,190576.8908291894,0.0,268923.8569937696,0.0,5894711.69143263
51,2.41,168960371.85882366,68219357.1286332,237179728.98745686,0.0,180790.20897761526,0.0,257378.03651872446,0.0,5576664.4642157955
52,2.42,172995772.4235828,65996485.78328086,238992258.20686364,0.0,171415.57047539647,0.0,246318.32345084188,0.0,5136072.092095507
53,2.4299999999999997,177172560.8507375,64201217.26741064,241373778.11814815,0.0,162465.5112180183,0.0,235759.50699048216,0.0,4788299.855197452
54,2.44,181404792.85073757,62657881.976105936,244062674.8268435,0.0,153954.89670742783,0.0,225719.12468707806,0.0,4513572.431370114
55,2.45,185661777.91095728,60993306.67225426,246655084.58321154,0.0,145901.8427562689,0.0,216218.54863831453,0.0,4224190.259949789
56,2.46,189948431.3357988,59350119.13474588,249298550.4705447,0.0,138329.30044953612,0.0,207284.8553458164,0.0,3957847.2272479115
57,2.4699999999999998,194279087.33579868,57752902.739289135,252031990.07508782,0.0,131268.13472483627,0.0,198954.4576647256,0.0,3724970.59796275
58,2.48,198609743.3357988,56117994.47421165,254727737.81001043,0.0,124764.41013530777,0.0,191281.70016952266,0.0,3510478.3286607447
59,2.4899999999999998,202940399.33579868,55036272.52536299,257976671.86116168,0.0,118905.71854490665,0.0,184369.91920562543,0.0,3317259.1913699363
60,2.5,207315229.92658204,53912651.82016713,261227881.74674916,0.0,113804.90707451361,0.0,178352.24596280552,0.0,3132924.1776927896
61,2.51,211695097.92658192,52871375.21408312,264566473.14066505,0.0,108979.53444107308,0.0,172659.5211970629,0.0,2972361.0216556047
62,2.52,216109607.02108923,51787877.34399471,267897484.36508393,0.0,104373.95303679485,0.0,167226.0947422681,0.0,2805192.078616556
63,2.53,220564965.45153952,50669104.63915981,271234070.0906993,0.0,99999.47435875973,0.0,150381.89264970733,0.0,2634225.3907363443
64,2.54,225156571.0736292,49519480.536011726,274676051.60964096,0.0,95871.88551034215,0.0,132198.94867201688,0.0,2466937.622011127
65,2.55,229819413.5656883,48385921.606297836,278205335.17198616,0.0,92016.31664787364,0.0,125376.04792940072,0.0,2312124.4093543557
66,2.56,234610332.38417882,47156589.71811417,281766922.102293,0.0,88490.7197524281,0.0,119137.07294693877,0.0,2148934.207686398
67,2.57,239562751.13841233,45962698.213168375,285525449.3515807,0.0,85275.05962412426,0.0,113446.56898759346,0.0,2002172.165408297
68,2.58,244582375.13841242,44897327.24257586,289479702.3809883,0.0,82144.38916420905,0.0,107906.46464299981,0.0,1885198.794604364
69,2.59,249673515.67525673,43642045.765972644,293315561.44122934,0.0,71967.5673493761,0.0,94664.39344763295,0.0,1738806.581502738
70,2.6,254840775.67525685,42497900.2463257,297338675.9215826,0.0,68267.99814777658,0.0,88554.00920522239,0.0,1624936.2178901236
71,2.61,260008035.67525673,41325829.80086299,301333865.4761197,0.0,64677.28303360426,0.0,82623.4135447499,0.0,1514416.313166262
72,2.62,265204196.34744245,40073106.092871614,305277302.44031405,0.0,61196.85411162638,0.0,76874.97179848148,0.0,1399511.2015957984
73,2.63,270482287.9623119,38717269.77922396,309199557.7415359,0.0,52300.98432808456,0.0,71311.21645117513,0.0,1283386.463182226
74,2.6399999999999997,275802157.18431705,37481181.99688883,313283339.18120587,0.0,48394.811600396446,0.0,65934.86608379548,0.0,1172299.771222895
75,2.65,281166265.1843171,36652521.24273061,317818786.4270477,0.0,44626.92401365271,0.0,60748.84763979686,0.0,1072335.6956629704
76,2.66,286530373.1843173,35777529.59018692,322307902.7745042,0.0,40999.61868560358,0.0,55756.3228098472,0.0,976101.3427147222
77,2.67,291917635.3466568,34969614.03922795,326887249.38588476,0.0,37515.386209809294,0.0,50960.71957948017,0.0,879752.6705850067
78,2.6799999999999997,297330955.3466566,34462629.571391426,331793584.918048,0.0,34176.938338324195,0.0,46365.770330792,0.0,790609.202718977
79,2.69,302744275.3466568,33949043.1352829,336693318.4819397,0.0,30987.241794664835,0.0,41975.55838169515,0.0,705437.7031815001
80,2.7,308157595.3466569,33428172.259674832,341585767.60633177,0.0,27949.56010447161,0.0,37794.57556050825,0.0,624325.314861803
81,2.71,313580462.8142196,32884690.757549897,346465153.5717695,0.0,25067.50610207625,0.0,31204.071002921664,0.0,544744.7844424945
82,2.7199999999999998,319086246.17311907,32315186.42882317,351401432.60194224,0.0,19967.420202817026,0.0,26921.74674672758,0.0,467232.84819238307
83,2.73,324647202.1731192,31749455.09381984,356396657.26693904,0.0,16982.844658740793,0.0,22897.69225556397,0.0,397555.21541300573
84,2.7399999999999998,330208158.17311907,31167618.135880556,361375776.3089996,0.0,14195.834659225791,0.0,19140.012163422933,0.0,332489.93010498566
85,2.75,335769114.1731192,30564763.274770886,366333877.44789004,0.0,11613.309545670436,0.0,15658.035705372913,0.0,272198.53059158335
86,2.76,341330070.17311907,29579664.117472246,370909734.2905913,0.0,9243.359038177881,0.0,12462.670118986764,0.0,216869.87875225578
87,2.77,346891026.1731192,28509188.029109057,375400214.20222825,0.0,7095.62950057791,0.0,9566.921439166055,0.0,166729.17773118935
88,2.78,352451982.17311907,27637741.43202351,380089723.6051426,0.0,5181.923949319855,0.0,6986.703480337928,0.0,122051.97969106198
89,2.79,358012938.1731192,26953992.2069365,384966930.38005567,0.0,3517.2016851452454,0.0,4742.185623523109,0.0,83187.5231243531
90,2.8,363585643.7891003,26212117.334361,389797761.1234613,0.0,2121.4157570439993,0.0,2860.270238996546,0.0,50100.962165641075
91,2.81,369195811.7891004,25484801.99786323,394680613.78696364,0.0,1023.4385427129033,0.0,1379.885482345363,0.0,24170.30020497511
92,2.82,374805979.7891003,24722602.393516142,399528582.1826164,0.0,272.0580344676398,0.0,366.81140728019375,0.0,6425.128712494616
93,2.83,380416147.7891004,23936358.677733913,404352506.4668343,0.0,0.0,0.0,0.0,0.0,0.0
94,2.84,386026315.7891003,23551613.040607046,409577928.8297073,0.0,0.0,0.0,0.0,0.0,0.0
95,2.85,391636483.7891004,23168103.853212558,414804587.64231294,0.0,0.0,0.0,0.0,0.0,0.0
96,2.86,397246651.7891003,22786658.994658604,420033310.7837589,0.0,0.0,0.0,0.0,0.0,0.0
97,2.87,402874568.7563412,22391691.232961047,425266259.9893023,0.0,0.0,0.0,0.0,0.0,0.0
98,2.88,408533948.7563411,22015292.17371555,430549240.93005663,0.0,0.0,0.0,0.0,0.0,0.0
99,2.8899999999999997,414237756.267277,21624580.508827046,435862336.77610403,0.0,0.0,0.0,0.0,0.0,0.0
100,2.9,419981643.34989476,21250228.81362081,441231872.16351557,0.0,0.0,0.0,0.0,0.0,0.0
101,2.91,425739447.3498949,20896563.735330746,446636011.08522564,0.0,0.0,0.0,0.0,0.0,0.0
102,2.92,431497251.34989476,20539361.218115885,452036612.5680106,0.0,0.0,0.0,0.0,0.0,0.0
103,2.9299999999999997,437255055.34989464,20178345.09970655,457433400.4496012,0.0,0.0,0.0,0.0,0.0,0.0
104,2.94,443012859.34989476,19813199.083026785,462826058.4329215,0.0,0.0,0.0,0.0,0.0,0.0
105,2.95,448770663.3498949,19443557.895476516,468214221.2453714,0.0,0.0,0.0,0.0,0.0,0.0
106,2.96,454528467.34989476,19068995.857120164,473597463.2070149,0.0,0.0,0.0,0.0,0.0,0.0
107,2.9699999999999998,460286271.34989464,18689011.957328428,478975283.3072231,0.0,0.0,0.0,0.0,0.0,0.0
108,2.98,466044075.34989476,18303010.254277393,484347085.60417217,0.0,0.0,0.0,0.0,0.0,0.0
109,2.99,471829272.7471021,17900580.516822044,489729853.2639241,0.0,0.0,0.0,0.0,0.0,0.0
