,0,1,2,3,4,5,6,7,8,9
0,0.0,3.4799999999999995,3.4800000000000004,3.4799999999999995,3.48,3.48,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.48
1,0.05,3.4799999999999995,3.4800000000000004,3.4799999999999995,3.48,3.309253481085894,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.48
2,0.1,3.4756043497665656,3.4800000000000004,3.4799999999999995,3.48,3.2307141109776274,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.48
3,0.15000000000000002,3.4191523283208025,3.4800000000000004,3.4799999999999995,3.48,3.1447891481801094,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.48
4,0.2,3.342337325894315,3.4800000000000004,3.4799999999999995,3.48,3.051424292613641,3.4799999999999995,3.4799999999999995,3.4799999999999995,3.48
5,0.25,3.2449933724093123,3.4800000000000004,3.4799999999999995,3.48,2.983158220756026,3.4799999999999995,3.4487858164267555,3.4799999999999995,3.48
6,0.30000000000000004,3.1281860516383366,3.4800000000000004,3.4799999999999995,3.48,2.936788109589422,3.442978667389865,3.3761163599994277,3.4799999999999995,3.48
7,0.35000000000000003,2.9987547905229404,3.4800000000000004,3.4799999999999995,3.48,2.8756512047287703,3.3511716269717087,3.2965514415769848,3.4799999999999995,3.48
8,0.4,2.9533056423190334,3.4800000000000004,3.4663607253895083,3.48,2.7998485944556615,3.232436159630911,3.210543414159992,3.4799999999999995,3.48
9,0.45,2.8691399916746017,3.4800000000000004,3.3579401117248704,3.48,2.7494933789234564,3.0897285032224238,3.11939940145942,3.4799999999999995,3.48
10,0.5,2.7503318633508673,3.4800000000000004,3.2302135974227766,3.48,2.728795277405534,2.9755475943808283,3.023656333891049,3.4799999999999995,3.48
11,0.55,2.7252798585175966,3.4800000000000004,3.084892012242919,3.48,2.6829469572324216,2.8829294411204196,2.9493419252624573,3.4799999999999995,3.48
12,0.6000000000000001,2.6303955113814115,3.4800000000000004,2.9560949583591256,3.48,2.6144847157268405,2.7498756264362556,2.878103406598164,3.4799999999999995,3.48
13,0.65,2.48924227347638,3.4800000000000004,2.8377760936611653,3.48,2.525083171204305,2.700489147719359,2.803917181241192,3.4799999999999995,3.48
14,0.7000000000000001,2.3660402681034625,3.4800000000000004,2.7235074913572745,3.48,2.544171551848491,2.5691509439493903,2.737260949572482,3.4799999999999995,3.48
15,0.75,2.1342089609618546,3.4800000000000004,2.620949989233454,3.48,2.556877201782326,2.542403517019031,2.6895562433905322,3.4799999999999995,3.48
16,0.8,1.8238822256227427,3.443746625291053,2.497166019203022,3.48,2.5205178203660505,2.488107824330095,2.6402469971344082,3.4799999999999995,3.48
17,0.8500000000000001,1.2520702881309083,3.282549336132742,2.431247611810069,3.48,2.4392855773285795,2.311768522665723,2.5931818328011342,3.4799999999999995,3.48
18,0.9,0.7748462254229127,3.1205107275942763,2.291711553060117,3.48,2.3190277892467224,2.0988529277090326,2.548200885059645,3.4799999999999995,3.48
19,0.9500000000000001,0.4876047312799576,2.9632785242678157,2.2718827197297875,3.48,2.3010139203717146,1.8036132847772979,2.502454158255099,3.4799999999999995,3.48
20,1.0,0.29233026430574693,2.822532521570116,2.1805403626608575,3.48,2.310789212025999,1.4951657222419439,2.4800436048446075,3.4799999999999995,3.48
21,1.05,0.15097046743980508,2.688854308017828,1.9704681582921038,3.48,2.213202300474423,1.1125692810434822,2.4567991393467747,3.4799999999999995,3.48
22,1.1,0.06273477909155425,2.5586492513843004,1.7398799190592282,3.48,2.0237119390244285,0.689767571088848,2.4317100323227736,3.4799999999999995,3.3985107416212723
23,1.1500000000000001,0.0,2.440808630540708,1.3926610312662282,3.48,1.774938776901585,0.2881724208981818,2.405004974722254,3.4799999999999995,3.274317472051617
24,1.2000000000000002,0.0,2.3243609627859096,0.9701432142445909,3.48,1.4818866434521665,0.0,2.3775381618613625,3.4799999999999995,3.1479135755245182
25,1.25,0.0,2.2161956251595543,0.5554007618114595,3.48,1.4547634434119048,0.0,2.350303885951929,3.4799999999999995,3.019280816006984
