Year,Warm,Cold
2020,0.0,4.0
2021,1.0,6.0
2022,3.0,2.0
2023,2.0,5.0
2024,1.0,1.0
2025,4.0,8.0
2026,0.0,5.0
2027,1.0,5.0
2028,3.0,5.0
2029,1.0,2.0
2030,1.0,7.0
2031,1.0,5.0
2032,3.0,7.0
2033,2.0,2.0
2034,5.0,2.0
2035,2.0,3.0
2036,2.0,6.0
2037,2.0,7.0
2038,1.0,8.0
2039,3.0,3.0
2040,2.0,5.0
2041,1.0,3.0
2042,2.0,7.0
2043,3.0,5.0
2044,1.0,5.0
2045,2.0,6.0
2046,0.0,3.0
2047,3.0,4.0
2048,1.0,7.0
2049,0.0,2.0
2050,2.0,5.0
2051,3.0,2.0
2052,0.0,4.0
2053,2.0,4.0
2054,2.0,6.0
2055,1.0,2.0
2056,0.0,5.0
2057,1.0,3.0
2058,0.0,6.0
2059,1.0,4.0
2060,0.0,4.0
2061,1.0,5.0
2062,1.0,3.0
2063,1.0,0.0
2064,4.0,8.0
2065,1.0,3.0
2066,0.0,3.0
2067,2.0,2.0
2068,1.0,5.0
2069,1.0,6.0
2070,3.0,5.0
2071,1.0,3.0
2072,1.0,4.0
2073,1.0,6.0
2074,2.0,4.0
2075,3.0,3.0
2076,1.0,5.0
2077,0.0,4.0
2078,1.0,2.0
2079,0.0,8.0
2080,1.0,5.0
2081,1.0,4.0
2082,1.0,1.0
2083,2.0,3.0
2084,2.0,6.0
2085,1.0,6.0
2086,3.0,8.0
2087,1.0,4.0
2088,1.0,9.0
2089,1.0,4.0
2090,1.0,8.0
2091,2.0,6.0
2092,1.0,6.0
2093,0.0,3.0
2094,1.0,5.0
2095,2.0,6.0
2096,1.0,9.0
2097,2.0,1.0
2098,1.0,4.0
2099,3.0,7.0
2100,2.0,5.0
