Year,Warm,Cold
2020,1.0,3.0
2021,3.0,3.0
2022,4.0,3.0
2023,1.0,6.0
2024,1.0,3.0
2025,2.0,5.0
2026,0.0,3.0
2027,3.0,5.0
2028,0.0,2.0
2029,0.0,1.0
2030,4.0,0.0
2031,1.0,8.0
2032,2.0,2.0
2033,1.0,7.0
2034,0.0,4.0
2035,0.0,4.0
2036,3.0,8.0
2037,0.0,2.0
2038,1.0,6.0
2039,1.0,5.0
2040,0.0,1.0
2041,1.0,10.0
2042,1.0,3.0
2043,2.0,6.0
2044,3.0,2.0
2045,1.0,3.0
2046,1.0,7.0
2047,0.0,5.0
2048,0.0,3.0
2049,2.0,4.0
2050,1.0,4.0
2051,0.0,5.0
2052,0.0,7.0
2053,0.0,5.0
2054,1.0,4.0
2055,1.0,1.0
2056,3.0,3.0
2057,4.0,2.0
2058,1.0,3.0
2059,2.0,5.0
2060,2.0,6.0
2061,0.0,6.0
2062,1.0,2.0
2063,1.0,1.0
2064,0.0,2.0
2065,0.0,2.0
2066,3.0,9.0
2067,4.0,3.0
2068,0.0,6.0
2069,1.0,3.0
2070,1.0,4.0
2071,0.0,5.0
2072,1.0,8.0
2073,1.0,3.0
2074,0.0,5.0
2075,2.0,3.0
2076,0.0,2.0
2077,1.0,6.0
2078,3.0,4.0
2079,1.0,1.0
2080,0.0,0.0
2081,1.0,5.0
2082,3.0,3.0
2083,0.0,3.0
2084,1.0,3.0
2085,0.0,2.0
2086,1.0,2.0
2087,2.0,6.0
2088,0.0,7.0
2089,1.0,5.0
2090,3.0,7.0
2091,1.0,5.0
2092,0.0,6.0
2093,1.0,3.0
2094,0.0,6.0
2095,3.0,8.0
2096,0.0,6.0
2097,2.0,1.0
2098,1.0,3.0
2099,3.0,4.0
2100,4.0,6.0
