Year,Warm,Cold
2020,0.0,4.0
2021,2.0,8.0
2022,0.0,3.0
2023,4.0,4.0
2024,2.0,5.0
2025,3.0,4.0
2026,0.0,3.0
2027,2.0,4.0
2028,3.0,3.0
2029,3.0,5.0
2030,2.0,9.0
2031,4.0,8.0
2032,2.0,1.0
2033,0.0,3.0
2034,2.0,5.0
2035,3.0,7.0
2036,2.0,6.0
2037,4.0,3.0
2038,0.0,6.0
2039,1.0,3.0
2040,1.0,6.0
2041,3.0,4.0
2042,6.0,3.0
2043,0.0,4.0
2044,0.0,3.0
2045,1.0,2.0
2046,1.0,4.0
2047,2.0,4.0
2048,1.0,3.0
2049,0.0,7.0
2050,2.0,1.0
2051,0.0,4.0
2052,2.0,7.0
2053,3.0,2.0
2054,4.0,5.0
2055,0.0,3.0
2056,3.0,3.0
2057,0.0,5.0
2058,3.0,5.0
2059,2.0,1.0
2060,0.0,5.0
2061,0.0,1.0
2062,0.0,6.0
2063,6.0,6.0
2064,0.0,4.0
2065,0.0,6.0
2066,2.0,4.0
2067,5.0,4.0
2068,0.0,2.0
2069,0.0,6.0
2070,1.0,5.0
2071,3.0,5.0
2072,2.0,3.0
2073,2.0,6.0
2074,0.0,3.0
2075,1.0,3.0
2076,0.0,6.0
2077,2.0,1.0
2078,3.0,3.0
2079,1.0,3.0
2080,0.0,6.0
2081,0.0,0.0
2082,0.0,5.0
2083,0.0,9.0
2084,4.0,3.0
2085,0.0,3.0
2086,1.0,5.0
2087,3.0,3.0
2088,3.0,7.0
2089,1.0,4.0
2090,1.0,5.0
2091,1.0,3.0
2092,3.0,1.0
2093,1.0,4.0
2094,1.0,3.0
2095,1.0,5.0
2096,0.0,4.0
2097,1.0,3.0
2098,3.0,0.0
2099,0.0,4.0
2100,1.0,4.0
