Year,Warm,Cold
2020,1.0,1.0
2021,1.0,4.0
2022,2.0,5.0
2023,1.0,5.0
2024,5.0,4.0
2025,1.0,5.0
2026,3.0,6.0
2027,3.0,2.0
2028,3.0,4.0
2029,1.0,4.0
2030,1.0,6.0
2031,2.0,5.0
2032,0.0,6.0
2033,0.0,2.0
2034,3.0,5.0
2035,0.0,3.0
2036,2.0,6.0
2037,0.0,2.0
2038,3.0,3.0
2039,1.0,6.0
2040,0.0,4.0
2041,2.0,4.0
2042,2.0,3.0
2043,2.0,5.0
2044,2.0,3.0
2045,1.0,3.0
2046,4.0,2.0
2047,2.0,4.0
2048,1.0,3.0
2049,2.0,2.0
2050,0.0,6.0
2051,2.0,4.0
2052,4.0,4.0
2053,2.0,5.0
2054,1.0,7.0
2055,0.0,2.0
2056,0.0,2.0
2057,1.0,7.0
2058,1.0,4.0
2059,2.0,4.0
2060,1.0,1.0
2061,4.0,4.0
2062,3.0,5.0
2063,1.0,4.0
2064,0.0,3.0
2065,2.0,5.0
2066,2.0,1.0
2067,0.0,4.0
2068,2.0,6.0
2069,0.0,6.0
2070,6.0,6.0
2071,3.0,4.0
2072,0.0,4.0
2073,0.0,5.0
2074,2.0,4.0
2075,3.0,6.0
2076,2.0,4.0
2077,0.0,4.0
2078,2.0,5.0
2079,3.0,5.0
2080,0.0,3.0
2081,3.0,6.0
2082,4.0,4.0
2083,2.0,5.0
2084,0.0,2.0
2085,1.0,7.0
2086,1.0,5.0
2087,0.0,5.0
2088,3.0,4.0
2089,1.0,8.0
2090,3.0,6.0
2091,2.0,5.0
2092,2.0,5.0
2093,2.0,3.0
2094,2.0,4.0
2095,2.0,6.0
2096,1.0,3.0
2097,0.0,5.0
2098,0.0,5.0
2099,1.0,9.0
2100,3.0,5.0
