Year,Warm,Cold
2020,2.0,4.0
2021,0.0,10.0
2022,1.0,6.0
2023,2.0,5.0
2024,2.0,4.0
2025,0.0,4.0
2026,3.0,4.0
2027,2.0,1.0
2028,2.0,6.0
2029,4.0,4.0
2030,2.0,2.0
2031,1.0,0.0
2032,0.0,6.0
2033,1.0,7.0
2034,2.0,2.0
2035,3.0,4.0
2036,2.0,4.0
2037,0.0,4.0
2038,2.0,7.0
2039,2.0,6.0
2040,1.0,2.0
2041,4.0,6.0
2042,0.0,3.0
2043,3.0,6.0
2044,2.0,5.0
2045,2.0,2.0
2046,1.0,2.0
2047,1.0,1.0
2048,0.0,2.0
2049,0.0,2.0
2050,1.0,6.0
2051,0.0,1.0
2052,1.0,10.0
2053,0.0,2.0
2054,2.0,5.0
2055,1.0,1.0
2056,4.0,3.0
2057,1.0,7.0
2058,1.0,3.0
2059,3.0,6.0
2060,2.0,7.0
2061,1.0,3.0
2062,0.0,5.0
2063,4.0,0.0
2064,1.0,7.0
2065,0.0,3.0
2066,1.0,5.0
2067,4.0,3.0
2068,2.0,2.0
2069,4.0,2.0
2070,2.0,2.0
2071,3.0,5.0
2072,0.0,2.0
2073,1.0,4.0
2074,0.0,2.0
2075,2.0,8.0
2076,1.0,5.0
2077,1.0,6.0
2078,2.0,3.0
2079,2.0,8.0
2080,5.0,4.0
2081,2.0,2.0
2082,0.0,1.0
2083,2.0,6.0
2084,1.0,2.0
2085,4.0,9.0
2086,2.0,5.0
2087,2.0,5.0
2088,1.0,3.0
2089,0.0,6.0
2090,2.0,4.0
2091,7.0,2.0
2092,1.0,5.0
2093,2.0,7.0
2094,4.0,7.0
2095,1.0,4.0
2096,3.0,2.0
2097,3.0,4.0
2098,1.0,4.0
2099,4.0,4.0
2100,1.0,1.0
