Year,Warm,Cold
2020,3.0,8.0
2021,1.0,3.0
2022,3.0,2.0
2023,3.0,4.0
2024,0.0,4.0
2025,3.0,3.0
2026,0.0,4.0
2027,1.0,4.0
2028,0.0,3.0
2029,0.0,5.0
2030,0.0,6.0
2031,0.0,4.0
2032,1.0,2.0
2033,2.0,4.0
2034,1.0,3.0
2035,2.0,3.0
2036,3.0,2.0
2037,1.0,1.0
2038,2.0,4.0
2039,5.0,1.0
2040,2.0,3.0
2041,0.0,2.0
2042,1.0,7.0
2043,0.0,7.0
2044,0.0,5.0
2045,1.0,4.0
2046,1.0,3.0
2047,0.0,6.0
2048,1.0,3.0
2049,2.0,4.0
2050,1.0,2.0
2051,3.0,6.0
2052,4.0,1.0
2053,5.0,7.0
2054,0.0,2.0
2055,1.0,5.0
2056,1.0,2.0
2057,2.0,2.0
2058,2.0,8.0
2059,3.0,0.0
2060,3.0,4.0
2061,0.0,5.0
2062,1.0,5.0
2063,2.0,5.0
2064,4.0,1.0
2065,4.0,2.0
2066,0.0,1.0
2067,4.0,4.0
2068,1.0,3.0
2069,4.0,5.0
2070,2.0,2.0
2071,1.0,2.0
2072,1.0,4.0
2073,1.0,0.0
2074,1.0,4.0
2075,1.0,1.0
2076,0.0,5.0
2077,0.0,5.0
2078,1.0,7.0
2079,0.0,4.0
2080,0.0,3.0
2081,2.0,4.0
2082,4.0,3.0
2083,2.0,7.0
2084,0.0,3.0
2085,0.0,4.0
2086,4.0,6.0
2087,0.0,2.0
2088,2.0,4.0
2089,4.0,6.0
2090,4.0,7.0
2091,2.0,3.0
2092,1.0,5.0
2093,3.0,3.0
2094,3.0,1.0
2095,2.0,3.0
2096,1.0,3.0
2097,1.0,7.0
2098,1.0,5.0
2099,3.0,10.0
2100,3.0,6.0
