Year,Warm,Cold
2020,1.0,3.0
2021,3.0,4.0
2022,2.0,4.0
2023,2.0,5.0
2024,1.0,3.0
2025,0.0,4.0
2026,0.0,7.0
2027,1.0,3.0
2028,1.0,6.0
2029,1.0,1.0
2030,2.0,5.0
2031,1.0,6.0
2032,3.0,3.0
2033,2.0,4.0
2034,0.0,4.0
2035,2.0,2.0
2036,0.0,6.0
2037,2.0,1.0
2038,2.0,6.0
2039,0.0,1.0
2040,1.0,3.0
2041,1.0,2.0
2042,0.0,4.0
2043,1.0,6.0
2044,3.0,5.0
2045,2.0,7.0
2046,1.0,2.0
2047,0.0,6.0
2048,1.0,9.0
2049,0.0,4.0
2050,0.0,5.0
2051,4.0,5.0
2052,2.0,3.0
2053,3.0,1.0
2054,2.0,1.0
2055,0.0,2.0
2056,2.0,4.0
2057,1.0,2.0
2058,0.0,8.0
2059,3.0,7.0
2060,1.0,4.0
2061,2.0,3.0
2062,4.0,5.0
2063,0.0,3.0
2064,3.0,4.0
2065,1.0,3.0
2066,0.0,4.0
2067,0.0,4.0
2068,2.0,2.0
2069,3.0,4.0
2070,2.0,4.0
2071,1.0,1.0
2072,3.0,1.0
2073,0.0,4.0
2074,0.0,2.0
2075,2.0,8.0
2076,1.0,4.0
2077,1.0,1.0
2078,1.0,5.0
2079,0.0,3.0
2080,1.0,4.0
2081,2.0,3.0
2082,0.0,5.0
2083,3.0,2.0
2084,1.0,5.0
2085,1.0,5.0
2086,4.0,3.0
2087,1.0,2.0
2088,0.0,6.0
2089,1.0,5.0
2090,0.0,2.0
2091,3.0,3.0
2092,3.0,1.0
2093,0.0,4.0
2094,3.0,0.0
2095,4.0,8.0
2096,1.0,2.0
2097,2.0,0.0
2098,1.0,5.0
2099,1.0,4.0
2100,3.0,5.0
