Year,Warm,Cold
2020,3.0,8.0
2021,1.0,8.0
2022,3.0,5.0
2023,0.0,2.0
2024,0.0,7.0
2025,1.0,3.0
2026,0.0,2.0
2027,5.0,5.0
2028,3.0,5.0
2029,1.0,8.0
2030,2.0,7.0
2031,1.0,5.0
2032,3.0,5.0
2033,1.0,3.0
2034,2.0,3.0
2035,3.0,4.0
2036,2.0,4.0
2037,1.0,9.0
2038,1.0,7.0
2039,2.0,4.0
2040,3.0,2.0
2041,1.0,3.0
2042,3.0,4.0
2043,0.0,3.0
2044,1.0,3.0
2045,3.0,2.0
2046,1.0,3.0
2047,1.0,3.0
2048,2.0,5.0
2049,2.0,3.0
2050,3.0,4.0
2051,1.0,6.0
2052,1.0,3.0
2053,0.0,6.0
2054,0.0,5.0
2055,4.0,1.0
2056,1.0,6.0
2057,0.0,4.0
2058,2.0,6.0
2059,4.0,8.0
2060,2.0,6.0
2061,0.0,6.0
2062,1.0,5.0
2063,1.0,8.0
2064,0.0,4.0
2065,1.0,2.0
2066,1.0,4.0
2067,0.0,1.0
2068,3.0,1.0
2069,2.0,4.0
2070,0.0,6.0
2071,1.0,5.0
2072,0.0,2.0
2073,2.0,4.0
2074,3.0,6.0
2075,1.0,2.0
2076,0.0,2.0
2077,3.0,3.0
2078,1.0,7.0
2079,3.0,3.0
2080,1.0,5.0
2081,1.0,3.0
2082,2.0,3.0
2083,1.0,4.0
2084,1.0,7.0
2085,4.0,9.0
2086,0.0,4.0
2087,1.0,0.0
2088,0.0,3.0
2089,3.0,7.0
2090,2.0,3.0
2091,2.0,3.0
2092,0.0,3.0
2093,1.0,3.0
2094,1.0,5.0
2095,0.0,3.0
2096,2.0,4.0
2097,2.0,4.0
2098,1.0,2.0
2099,1.0,7.0
2100,3.0,0.0
