Year,Warm,Cold
2020,1.0,3.0
2021,6.0,6.0
2022,1.0,5.0
2023,1.0,3.0
2024,0.0,7.0
2025,2.0,3.0
2026,3.0,6.0
2027,3.0,3.0
2028,0.0,4.0
2029,2.0,2.0
2030,2.0,2.0
2031,1.0,6.0
2032,1.0,4.0
2033,2.0,5.0
2034,0.0,7.0
2035,3.0,5.0
2036,0.0,2.0
2037,3.0,7.0
2038,3.0,5.0
2039,1.0,7.0
2040,3.0,6.0
2041,1.0,7.0
2042,0.0,5.0
2043,0.0,5.0
2044,1.0,1.0
2045,1.0,2.0
2046,0.0,3.0
2047,0.0,8.0
2048,3.0,3.0
2049,1.0,4.0
2050,1.0,10.0
2051,2.0,3.0
2052,5.0,5.0
2053,1.0,3.0
2054,2.0,2.0
2055,4.0,4.0
2056,1.0,5.0
2057,2.0,3.0
2058,1.0,4.0
2059,2.0,2.0
2060,0.0,7.0
2061,3.0,4.0
2062,2.0,4.0
2063,0.0,3.0
2064,1.0,4.0
2065,0.0,2.0
2066,2.0,1.0
2067,1.0,11.0
2068,0.0,4.0
2069,3.0,1.0
2070,3.0,3.0
2071,3.0,3.0
2072,0.0,6.0
2073,2.0,6.0
2074,4.0,4.0
2075,2.0,2.0
2076,3.0,6.0
2077,0.0,1.0
2078,1.0,1.0
2079,4.0,3.0
2080,2.0,1.0
2081,2.0,5.0
2082,3.0,4.0
2083,2.0,3.0
2084,4.0,2.0
2085,3.0,2.0
2086,2.0,6.0
2087,2.0,7.0
2088,1.0,5.0
2089,1.0,1.0
2090,1.0,5.0
2091,2.0,2.0
2092,0.0,5.0
2093,0.0,2.0
2094,2.0,6.0
2095,1.0,3.0
2096,0.0,4.0
2097,0.0,3.0
2098,2.0,1.0
2099,1.0,1.0
2100,1.0,5.0
