Year,Warm,Cold
2020,0.0,1.0
2021,2.0,5.0
2022,1.0,5.0
2023,2.0,5.0
2024,1.0,5.0
2025,2.0,6.0
2026,3.0,4.0
2027,2.0,4.0
2028,0.0,3.0
2029,2.0,5.0
2030,0.0,6.0
2031,1.0,8.0
2032,1.0,2.0
2033,0.0,8.0
2034,0.0,4.0
2035,1.0,7.0
2036,1.0,4.0
2037,2.0,7.0
2038,1.0,5.0
2039,3.0,3.0
2040,0.0,0.0
2041,2.0,1.0
2042,1.0,4.0
2043,1.0,3.0
2044,1.0,3.0
2045,0.0,1.0
2046,2.0,4.0
2047,1.0,3.0
2048,1.0,4.0
2049,0.0,2.0
2050,1.0,9.0
2051,1.0,2.0
2052,5.0,5.0
2053,1.0,6.0
2054,2.0,5.0
2055,6.0,4.0
2056,4.0,3.0
2057,1.0,5.0
2058,0.0,3.0
2059,2.0,2.0
2060,1.0,2.0
2061,1.0,2.0
2062,0.0,3.0
2063,1.0,2.0
2064,4.0,5.0
2065,2.0,3.0
2066,1.0,2.0
2067,3.0,6.0
2068,3.0,3.0
2069,1.0,12.0
2070,1.0,3.0
2071,0.0,4.0
2072,2.0,5.0
2073,2.0,4.0
2074,1.0,4.0
2075,2.0,2.0
2076,1.0,4.0
2077,1.0,4.0
2078,1.0,5.0
2079,1.0,4.0
2080,4.0,8.0
2081,1.0,6.0
2082,2.0,6.0
2083,0.0,2.0
2084,2.0,4.0
2085,0.0,2.0
2086,1.0,5.0
2087,3.0,7.0
2088,0.0,6.0
2089,1.0,2.0
2090,3.0,4.0
2091,2.0,3.0
2092,1.0,4.0
2093,3.0,8.0
2094,2.0,5.0
2095,4.0,3.0
2096,1.0,6.0
2097,1.0,4.0
2098,3.0,2.0
2099,1.0,6.0
2100,2.0,3.0
