Year,Warm,Cold
2020,1.0,2.0
2021,2.0,1.0
2022,1.0,2.0
2023,4.0,2.0
2024,4.0,4.0
2025,1.0,4.0
2026,1.0,4.0
2027,1.0,4.0
2028,3.0,7.0
2029,1.0,2.0
2030,0.0,1.0
2031,4.0,4.0
2032,1.0,9.0
2033,1.0,6.0
2034,2.0,4.0
2035,1.0,3.0
2036,0.0,4.0
2037,1.0,1.0
2038,1.0,6.0
2039,1.0,6.0
2040,2.0,3.0
2041,1.0,2.0
2042,0.0,4.0
2043,3.0,6.0
2044,2.0,3.0
2045,3.0,6.0
2046,0.0,4.0
2047,1.0,1.0
2048,2.0,5.0
2049,5.0,6.0
2050,0.0,5.0
2051,4.0,6.0
2052,2.0,3.0
2053,2.0,5.0
2054,2.0,3.0
2055,2.0,7.0
2056,4.0,2.0
2057,2.0,5.0
2058,0.0,3.0
2059,4.0,2.0
2060,2.0,2.0
2061,3.0,4.0
2062,1.0,4.0
2063,0.0,3.0
2064,1.0,4.0
2065,1.0,3.0
2066,0.0,5.0
2067,4.0,5.0
2068,0.0,6.0
2069,0.0,5.0
2070,2.0,6.0
2071,7.0,2.0
2072,2.0,9.0
2073,1.0,5.0
2074,4.0,5.0
2075,1.0,4.0
2076,0.0,3.0
2077,4.0,2.0
2078,1.0,4.0
2079,1.0,5.0
2080,0.0,7.0
2081,1.0,3.0
2082,0.0,7.0
2083,1.0,5.0
2084,4.0,3.0
2085,3.0,1.0
2086,1.0,6.0
2087,0.0,7.0
2088,4.0,6.0
2089,1.0,7.0
2090,1.0,4.0
2091,2.0,6.0
2092,1.0,2.0
2093,3.0,2.0
2094,1.0,7.0
2095,3.0,2.0
2096,0.0,4.0
2097,0.0,3.0
2098,3.0,4.0
2099,2.0,6.0
2100,2.0,6.0
