Year,Warm,Cold
2020,4.0,5.0
2021,0.0,4.0
2022,1.0,2.0
2023,1.0,6.0
2024,2.0,5.0
2025,2.0,3.0
2026,1.0,4.0
2027,3.0,4.0
2028,2.0,2.0
2029,3.0,2.0
2030,2.0,7.0
2031,2.0,6.0
2032,2.0,5.0
2033,2.0,3.0
2034,1.0,2.0
2035,1.0,2.0
2036,0.0,4.0
2037,0.0,6.0
2038,2.0,1.0
2039,2.0,2.0
2040,4.0,2.0
2041,1.0,5.0
2042,2.0,4.0
2043,1.0,5.0
2044,0.0,7.0
2045,2.0,2.0
2046,2.0,6.0
2047,2.0,7.0
2048,5.0,3.0
2049,3.0,1.0
2050,1.0,6.0
2051,0.0,1.0
2052,0.0,1.0
2053,2.0,8.0
2054,0.0,7.0
2055,1.0,4.0
2056,4.0,2.0
2057,4.0,5.0
2058,0.0,1.0
2059,2.0,8.0
2060,0.0,4.0
2061,0.0,3.0
2062,1.0,3.0
2063,2.0,5.0
2064,0.0,5.0
2065,0.0,4.0
2066,1.0,3.0
2067,3.0,5.0
2068,0.0,6.0
2069,1.0,9.0
2070,3.0,3.0
2071,2.0,5.0
2072,3.0,4.0
2073,1.0,6.0
2074,2.0,4.0
2075,1.0,4.0
2076,0.0,1.0
2077,2.0,5.0
2078,2.0,6.0
2079,2.0,5.0
2080,4.0,3.0
2081,0.0,7.0
2082,1.0,2.0
2083,1.0,5.0
2084,0.0,10.0
2085,1.0,3.0
2086,2.0,2.0
2087,0.0,3.0
2088,3.0,6.0
2089,1.0,2.0
2090,2.0,4.0
2091,0.0,6.0
2092,1.0,8.0
2093,0.0,4.0
2094,2.0,6.0
2095,2.0,6.0
2096,4.0,5.0
2097,0.0,8.0
2098,2.0,3.0
2099,1.0,5.0
2100,1.0,5.0
