Year,Warm,Cold
2020,1.0,3.0
2021,1.0,3.0
2022,1.0,3.0
2023,1.0,2.0
2024,0.0,4.0
2025,4.0,4.0
2026,1.0,6.0
2027,2.0,8.0
2028,0.0,4.0
2029,2.0,2.0
2030,4.0,4.0
2031,1.0,4.0
2032,2.0,4.0
2033,0.0,5.0
2034,5.0,0.0
2035,1.0,4.0
2036,2.0,2.0
2037,3.0,5.0
2038,2.0,4.0
2039,0.0,7.0
2040,2.0,7.0
2041,2.0,5.0
2042,4.0,5.0
2043,1.0,2.0
2044,1.0,1.0
2045,1.0,5.0
2046,1.0,2.0
2047,1.0,1.0
2048,0.0,6.0
2049,4.0,1.0
2050,1.0,1.0
2051,1.0,4.0
2052,1.0,5.0
2053,2.0,4.0
2054,1.0,4.0
2055,2.0,6.0
2056,2.0,4.0
2057,0.0,7.0
2058,1.0,3.0
2059,2.0,4.0
2060,1.0,2.0
2061,0.0,3.0
2062,0.0,1.0
2063,0.0,4.0
2064,1.0,1.0
2065,0.0,4.0
2066,1.0,3.0
2067,7.0,5.0
2068,2.0,3.0
2069,1.0,2.0
2070,1.0,3.0
2071,3.0,6.0
2072,1.0,7.0
2073,2.0,6.0
2074,2.0,4.0
2075,2.0,5.0
2076,1.0,7.0
2077,3.0,4.0
2078,2.0,4.0
2079,2.0,5.0
2080,1.0,2.0
2081,1.0,1.0
2082,2.0,3.0
2083,1.0,6.0
2084,1.0,1.0
2085,1.0,5.0
2086,2.0,4.0
2087,4.0,2.0
2088,1.0,5.0
2089,3.0,5.0
2090,0.0,3.0
2091,5.0,2.0
2092,1.0,8.0
2093,2.0,2.0
2094,2.0,4.0
2095,2.0,4.0
2096,0.0,4.0
2097,0.0,2.0
2098,2.0,5.0
2099,1.0,1.0
2100,2.0,5.0
