Year,Warm,Cold
2020,0.0,7.0
2021,2.0,8.0
2022,2.0,2.0
2023,4.0,2.0
2024,1.0,3.0
2025,3.0,3.0
2026,4.0,3.0
2027,0.0,2.0
2028,3.0,3.0
2029,2.0,2.0
2030,1.0,6.0
2031,0.0,0.0
2032,0.0,5.0
2033,3.0,2.0
2034,0.0,8.0
2035,3.0,5.0
2036,0.0,2.0
2037,2.0,4.0
2038,1.0,3.0
2039,2.0,1.0
2040,5.0,5.0
2041,1.0,3.0
2042,2.0,4.0
2043,1.0,4.0
2044,1.0,2.0
2045,1.0,5.0
2046,2.0,4.0
2047,0.0,9.0
2048,2.0,5.0
2049,3.0,4.0
2050,4.0,4.0
2051,2.0,1.0
2052,1.0,6.0
2053,1.0,7.0
2054,1.0,3.0
2055,2.0,2.0
2056,1.0,4.0
2057,2.0,3.0
2058,1.0,4.0
2059,0.0,3.0
2060,3.0,1.0
2061,2.0,4.0
2062,2.0,3.0
2063,1.0,2.0
2064,2.0,4.0
2065,4.0,4.0
2066,2.0,2.0
2067,2.0,3.0
2068,1.0,8.0
2069,0.0,4.0
2070,2.0,3.0
2071,0.0,2.0
2072,1.0,2.0
2073,1.0,7.0
2074,1.0,1.0
2075,2.0,4.0
2076,1.0,1.0
2077,1.0,1.0
2078,2.0,3.0
2079,1.0,2.0
2080,0.0,4.0
2081,2.0,0.0
2082,2.0,8.0
2083,1.0,3.0
2084,1.0,6.0
2085,3.0,4.0
2086,4.0,8.0
2087,0.0,8.0
2088,1.0,5.0
2089,3.0,2.0
2090,2.0,9.0
2091,2.0,6.0
2092,3.0,6.0
2093,1.0,3.0
2094,1.0,9.0
2095,0.0,2.0
2096,2.0,3.0
2097,1.0,2.0
2098,3.0,4.0
2099,1.0,2.0
2100,2.0,4.0
