Year,Warm,Cold
2020,2.0,5.0
2021,1.0,4.0
2022,2.0,2.0
2023,2.0,2.0
2024,4.0,2.0
2025,2.0,4.0
2026,2.0,7.0
2027,0.0,4.0
2028,2.0,5.0
2029,1.0,3.0
2030,2.0,4.0
2031,1.0,3.0
2032,1.0,4.0
2033,1.0,3.0
2034,1.0,3.0
2035,3.0,3.0
2036,0.0,4.0
2037,1.0,5.0
2038,1.0,3.0
2039,4.0,6.0
2040,1.0,4.0
2041,3.0,4.0
2042,2.0,5.0
2043,3.0,7.0
2044,4.0,6.0
2045,3.0,8.0
2046,2.0,4.0
2047,3.0,5.0
2048,2.0,4.0
2049,0.0,2.0
2050,4.0,7.0
2051,1.0,2.0
2052,5.0,6.0
2053,2.0,7.0
2054,1.0,4.0
2055,6.0,3.0
2056,3.0,7.0
2057,0.0,9.0
2058,0.0,5.0
2059,0.0,1.0
2060,2.0,5.0
2061,4.0,5.0
2062,3.0,2.0
2063,2.0,4.0
2064,0.0,5.0
2065,3.0,5.0
2066,1.0,1.0
2067,3.0,11.0
2068,1.0,4.0
2069,1.0,4.0
2070,2.0,3.0
2071,2.0,5.0
2072,0.0,1.0
2073,0.0,3.0
2074,2.0,4.0
2075,3.0,3.0
2076,1.0,4.0
2077,2.0,2.0
2078,4.0,3.0
2079,1.0,4.0
2080,1.0,3.0
2081,4.0,7.0
2082,1.0,6.0
2083,3.0,5.0
2084,1.0,2.0
2085,0.0,3.0
2086,1.0,3.0
2087,0.0,3.0
2088,1.0,4.0
2089,3.0,4.0
2090,1.0,2.0
2091,2.0,3.0
2092,2.0,4.0
2093,2.0,5.0
2094,1.0,4.0
2095,2.0,5.0
2096,2.0,8.0
2097,2.0,9.0
2098,1.0,5.0
2099,2.0,3.0
2100,0.0,3.0
