Year,Warm,Cold
2020,2.0,5.0
2021,1.0,4.0
2022,1.0,4.0
2023,2.0,4.0
2024,3.0,0.0
2025,0.0,3.0
2026,1.0,3.0
2027,2.0,2.0
2028,1.0,4.0
2029,1.0,3.0
2030,2.0,7.0
2031,3.0,2.0
2032,0.0,5.0
2033,2.0,5.0
2034,1.0,3.0
2035,1.0,4.0
2036,2.0,3.0
2037,1.0,6.0
2038,4.0,4.0
2039,4.0,9.0
2040,2.0,2.0
2041,0.0,2.0
2042,3.0,7.0
2043,0.0,3.0
2044,1.0,5.0
2045,2.0,2.0
2046,2.0,3.0
2047,1.0,1.0
2048,1.0,3.0
2049,0.0,3.0
2050,3.0,3.0
2051,4.0,4.0
2052,1.0,3.0
2053,4.0,3.0
2054,1.0,5.0
2055,3.0,1.0
2056,0.0,2.0
2057,2.0,8.0
2058,0.0,9.0
2059,2.0,2.0
2060,2.0,5.0
2061,3.0,5.0
2062,1.0,3.0
2063,2.0,2.0
2064,0.0,4.0
2065,0.0,7.0
2066,1.0,2.0
2067,0.0,4.0
2068,1.0,3.0
2069,1.0,4.0
2070,2.0,5.0
2071,3.0,3.0
2072,3.0,1.0
2073,1.0,9.0
2074,0.0,5.0
2075,1.0,4.0
2076,0.0,5.0
2077,1.0,5.0
2078,3.0,8.0
2079,3.0,3.0
2080,1.0,0.0
2081,0.0,3.0
2082,2.0,2.0
2083,3.0,8.0
2084,1.0,4.0
2085,0.0,6.0
2086,1.0,3.0
2087,0.0,7.0
2088,3.0,8.0
2089,1.0,5.0
2090,2.0,4.0
2091,3.0,9.0
2092,2.0,8.0
2093,3.0,5.0
2094,5.0,3.0
2095,1.0,2.0
2096,4.0,6.0
2097,1.0,3.0
2098,2.0,4.0
2099,0.0,4.0
2100,4.0,1.0
