Year,Warm,Cold
2020,1.0,4.0
2021,2.0,2.0
2022,0.0,8.0
2023,3.0,8.0
2024,2.0,5.0
2025,2.0,8.0
2026,3.0,4.0
2027,0.0,4.0
2028,0.0,4.0
2029,0.0,3.0
2030,2.0,7.0
2031,0.0,6.0
2032,1.0,2.0
2033,2.0,1.0
2034,3.0,2.0
2035,1.0,5.0
2036,1.0,3.0
2037,2.0,4.0
2038,0.0,4.0
2039,2.0,0.0
2040,1.0,5.0
2041,0.0,4.0
2042,2.0,5.0
2043,2.0,5.0
2044,1.0,4.0
2045,3.0,2.0
2046,2.0,0.0
2047,2.0,5.0
2048,1.0,8.0
2049,2.0,4.0
2050,0.0,3.0
2051,4.0,5.0
2052,2.0,6.0
2053,1.0,2.0
2054,2.0,9.0
2055,2.0,6.0
2056,2.0,1.0
2057,3.0,2.0
2058,1.0,4.0
2059,0.0,5.0
2060,0.0,5.0
2061,2.0,6.0
2062,2.0,4.0
2063,1.0,1.0
2064,1.0,5.0
2065,1.0,6.0
2066,1.0,6.0
2067,0.0,5.0
2068,2.0,3.0
2069,1.0,3.0
2070,1.0,8.0
2071,2.0,5.0
2072,3.0,4.0
2073,1.0,6.0
2074,0.0,4.0
2075,1.0,5.0
2076,2.0,1.0
2077,1.0,2.0
2078,3.0,1.0
2079,1.0,7.0
2080,1.0,2.0
2081,4.0,3.0
2082,3.0,5.0
2083,2.0,3.0
2084,1.0,2.0
2085,2.0,5.0
2086,2.0,4.0
2087,3.0,3.0
2088,3.0,2.0
2089,3.0,1.0
2090,2.0,4.0
2091,3.0,1.0
2092,2.0,2.0
2093,2.0,5.0
2094,0.0,1.0
2095,0.0,1.0
2096,0.0,4.0
2097,0.0,3.0
2098,2.0,7.0
2099,4.0,1.0
2100,3.0,1.0
