Year,Warm,Cold
2020,2.0,2.0
2021,2.0,4.0
2022,2.0,3.0
2023,1.0,5.0
2024,0.0,8.0
2025,2.0,3.0
2026,0.0,2.0
2027,2.0,6.0
2028,1.0,2.0
2029,3.0,4.0
2030,3.0,9.0
2031,1.0,4.0
2032,3.0,5.0
2033,2.0,2.0
2034,1.0,3.0
2035,3.0,3.0
2036,1.0,0.0
2037,1.0,5.0
2038,3.0,2.0
2039,1.0,2.0
2040,0.0,5.0
2041,2.0,4.0
2042,1.0,2.0
2043,2.0,4.0
2044,2.0,5.0
2045,0.0,2.0
2046,1.0,4.0
2047,3.0,6.0
2048,4.0,5.0
2049,1.0,3.0
2050,0.0,6.0
2051,1.0,6.0
2052,3.0,4.0
2053,1.0,3.0
2054,1.0,2.0
2055,0.0,4.0
2056,2.0,7.0
2057,0.0,7.0
2058,2.0,5.0
2059,0.0,5.0
2060,2.0,4.0
2061,2.0,5.0
2062,2.0,4.0
2063,2.0,1.0
2064,4.0,4.0
2065,4.0,4.0
2066,1.0,4.0
2067,2.0,11.0
2068,0.0,5.0
2069,1.0,3.0
2070,0.0,5.0
2071,1.0,2.0
2072,2.0,8.0
2073,5.0,3.0
2074,0.0,5.0
2075,4.0,5.0
2076,2.0,4.0
2077,0.0,1.0
2078,3.0,4.0
2079,3.0,2.0
2080,1.0,4.0
2081,1.0,5.0
2082,0.0,1.0
2083,1.0,5.0
2084,1.0,7.0
2085,2.0,8.0
2086,0.0,2.0
2087,2.0,3.0
2088,1.0,6.0
2089,1.0,1.0
2090,3.0,7.0
2091,0.0,2.0
2092,3.0,3.0
2093,0.0,3.0
2094,3.0,5.0
2095,1.0,3.0
2096,0.0,6.0
2097,1.0,6.0
2098,1.0,5.0
2099,2.0,5.0
2100,1.0,5.0
