Year,Warm,Cold
2020,2.0,4.0
2021,0.0,6.0
2022,0.0,4.0
2023,2.0,2.0
2024,1.0,1.0
2025,3.0,2.0
2026,3.0,3.0
2027,0.0,6.0
2028,2.0,2.0
2029,1.0,4.0
2030,2.0,6.0
2031,3.0,4.0
2032,0.0,5.0
2033,1.0,1.0
2034,0.0,5.0
2035,0.0,3.0
2036,2.0,3.0
2037,0.0,3.0
2038,1.0,3.0
2039,3.0,3.0
2040,4.0,1.0
2041,1.0,6.0
2042,1.0,5.0
2043,2.0,3.0
2044,2.0,5.0
2045,1.0,3.0
2046,2.0,2.0
2047,2.0,7.0
2048,0.0,0.0
2049,2.0,3.0
2050,1.0,4.0
2051,4.0,6.0
2052,1.0,6.0
2053,0.0,3.0
2054,2.0,4.0
2055,3.0,4.0
2056,3.0,3.0
2057,0.0,3.0
2058,1.0,3.0
2059,4.0,3.0
2060,3.0,10.0
2061,2.0,3.0
2062,1.0,4.0
2063,1.0,8.0
2064,3.0,9.0
2065,1.0,4.0
2066,7.0,3.0
2067,0.0,3.0
2068,0.0,2.0
2069,3.0,5.0
2070,1.0,3.0
2071,0.0,4.0
2072,2.0,5.0
2073,0.0,5.0
2074,0.0,5.0
2075,1.0,4.0
2076,1.0,6.0
2077,0.0,5.0
2078,2.0,2.0
2079,0.0,3.0
2080,1.0,4.0
2081,2.0,6.0
2082,2.0,2.0
2083,1.0,1.0
2084,2.0,3.0
2085,2.0,2.0
2086,1.0,3.0
2087,3.0,5.0
2088,2.0,7.0
2089,2.0,4.0
2090,4.0,4.0
2091,1.0,1.0
2092,2.0,3.0
2093,1.0,7.0
2094,2.0,1.0
2095,0.0,6.0
2096,2.0,6.0
2097,0.0,6.0
2098,0.0,5.0
2099,4.0,9.0
2100,1.0,4.0
