Year,Warm,Cold
2020,2.0,6.0
2021,0.0,4.0
2022,1.0,1.0
2023,3.0,4.0
2024,1.0,4.0
2025,4.0,3.0
2026,3.0,4.0
2027,0.0,2.0
2028,5.0,7.0
2029,1.0,3.0
2030,1.0,2.0
2031,3.0,6.0
2032,4.0,1.0
2033,3.0,10.0
2034,1.0,2.0
2035,1.0,5.0
2036,0.0,4.0
2037,1.0,1.0
2038,1.0,3.0
2039,2.0,5.0
2040,3.0,4.0
2041,1.0,4.0
2042,0.0,3.0
2043,0.0,4.0
2044,1.0,4.0
2045,0.0,4.0
2046,2.0,5.0
2047,2.0,4.0
2048,2.0,2.0
2049,0.0,6.0
2050,1.0,6.0
2051,0.0,4.0
2052,3.0,7.0
2053,0.0,4.0
2054,4.0,3.0
2055,3.0,1.0
2056,1.0,4.0
2057,4.0,9.0
2058,3.0,1.0
2059,2.0,4.0
2060,3.0,7.0
2061,3.0,2.0
2062,0.0,1.0
2063,0.0,4.0
2064,2.0,4.0
2065,3.0,5.0
2066,0.0,4.0
2067,0.0,3.0
2068,2.0,3.0
2069,0.0,5.0
2070,0.0,5.0
2071,1.0,1.0
2072,2.0,5.0
2073,1.0,4.0
2074,3.0,2.0
2075,0.0,3.0
2076,1.0,7.0
2077,1.0,7.0
2078,3.0,3.0
2079,4.0,2.0
2080,0.0,5.0
2081,0.0,2.0
2082,1.0,2.0
2083,1.0,3.0
2084,0.0,4.0
2085,1.0,5.0
2086,0.0,4.0
2087,0.0,6.0
2088,2.0,2.0
2089,3.0,5.0
2090,2.0,2.0
2091,3.0,2.0
2092,0.0,4.0
2093,5.0,7.0
2094,0.0,2.0
2095,0.0,3.0
2096,4.0,5.0
2097,1.0,4.0
2098,2.0,1.0
2099,1.0,3.0
2100,2.0,6.0
