Year,Warm,Cold
2020,1.0,5.0
2021,0.0,6.0
2022,0.0,5.0
2023,0.0,6.0
2024,3.0,6.0
2025,2.0,6.0
2026,5.0,3.0
2027,0.0,3.0
2028,1.0,2.0
2029,0.0,3.0
2030,4.0,5.0
2031,1.0,3.0
2032,0.0,5.0
2033,3.0,2.0
2034,2.0,3.0
2035,3.0,0.0
2036,1.0,2.0
2037,1.0,7.0
2038,1.0,3.0
2039,0.0,3.0
2040,0.0,6.0
2041,0.0,5.0
2042,2.0,4.0
2043,2.0,5.0
2044,2.0,6.0
2045,1.0,4.0
2046,5.0,4.0
2047,4.0,4.0
2048,2.0,3.0
2049,1.0,6.0
2050,1.0,5.0
2051,2.0,2.0
2052,1.0,7.0
2053,2.0,2.0
2054,2.0,6.0
2055,1.0,5.0
2056,0.0,3.0
2057,1.0,3.0
2058,2.0,3.0
2059,4.0,5.0
2060,2.0,3.0
2061,3.0,3.0
2062,1.0,3.0
2063,1.0,4.0
2064,0.0,2.0
2065,2.0,2.0
2066,1.0,10.0
2067,0.0,6.0
2068,2.0,3.0
2069,0.0,5.0
2070,5.0,5.0
2071,0.0,6.0
2072,0.0,3.0
2073,1.0,3.0
2074,2.0,1.0
2075,1.0,3.0
2076,2.0,3.0
2077,4.0,4.0
2078,0.0,4.0
2079,3.0,1.0
2080,2.0,6.0
2081,2.0,6.0
2082,1.0,0.0
2083,1.0,6.0
2084,0.0,3.0
2085,0.0,7.0
2086,3.0,8.0
2087,1.0,1.0
2088,1.0,3.0
2089,3.0,7.0
2090,1.0,2.0
2091,1.0,4.0
2092,2.0,1.0
2093,1.0,4.0
2094,0.0,7.0
2095,1.0,4.0
2096,2.0,1.0
2097,2.0,6.0
2098,1.0,5.0
2099,2.0,7.0
2100,1.0,0.0
