Year,Warm,Cold
2020,0.0,3.0
2021,0.0,5.0
2022,1.0,3.0
2023,3.0,2.0
2024,1.0,2.0
2025,1.0,3.0
2026,3.0,5.0
2027,1.0,7.0
2028,0.0,3.0
2029,3.0,4.0
2030,2.0,7.0
2031,2.0,9.0
2032,2.0,9.0
2033,3.0,4.0
2034,0.0,3.0
2035,0.0,4.0
2036,2.0,5.0
2037,1.0,2.0
2038,3.0,2.0
2039,1.0,4.0
2040,2.0,2.0
2041,1.0,6.0
2042,2.0,7.0
2043,2.0,3.0
2044,3.0,5.0
2045,0.0,4.0
2046,2.0,6.0
2047,4.0,5.0
2048,0.0,6.0
2049,1.0,6.0
2050,2.0,6.0
2051,0.0,6.0
2052,1.0,6.0
2053,2.0,8.0
2054,1.0,2.0
2055,0.0,3.0
2056,3.0,7.0
2057,4.0,5.0
2058,2.0,6.0
2059,1.0,2.0
2060,0.0,2.0
2061,2.0,6.0
2062,0.0,7.0
2063,1.0,9.0
2064,4.0,6.0
2065,0.0,5.0
2066,2.0,8.0
2067,0.0,2.0
2068,3.0,3.0
2069,0.0,5.0
2070,1.0,3.0
2071,0.0,1.0
2072,3.0,2.0
2073,1.0,2.0
2074,1.0,4.0
2075,2.0,4.0
2076,0.0,2.0
2077,2.0,4.0
2078,1.0,4.0
2079,1.0,4.0
2080,3.0,8.0
2081,3.0,7.0
2082,5.0,5.0
2083,1.0,5.0
2084,3.0,0.0
2085,3.0,5.0
2086,1.0,8.0
2087,3.0,8.0
2088,0.0,3.0
2089,2.0,5.0
2090,0.0,3.0
2091,3.0,6.0
2092,0.0,3.0
2093,2.0,3.0
2094,3.0,6.0
2095,2.0,5.0
2096,3.0,4.0
2097,5.0,4.0
2098,0.0,4.0
2099,1.0,3.0
2100,1.0,3.0
