Year,Warm,Cold
2020,2.0,7.0
2021,2.0,3.0
2022,0.0,3.0
2023,3.0,3.0
2024,2.0,8.0
2025,1.0,4.0
2026,2.0,5.0
2027,1.0,7.0
2028,1.0,3.0
2029,2.0,3.0
2030,0.0,2.0
2031,1.0,4.0
2032,5.0,8.0
2033,1.0,2.0
2034,1.0,3.0
2035,1.0,5.0
2036,0.0,4.0
2037,1.0,4.0
2038,0.0,4.0
2039,2.0,9.0
2040,2.0,2.0
2041,1.0,7.0
2042,1.0,2.0
2043,2.0,3.0
2044,0.0,5.0
2045,2.0,6.0
2046,0.0,3.0
2047,2.0,2.0
2048,2.0,4.0
2049,0.0,1.0
2050,1.0,4.0
2051,0.0,5.0
2052,2.0,6.0
2053,1.0,1.0
2054,1.0,5.0
2055,1.0,2.0
2056,0.0,3.0
2057,1.0,2.0
2058,1.0,3.0
2059,0.0,2.0
2060,2.0,4.0
2061,3.0,4.0
2062,1.0,4.0
2063,0.0,1.0
2064,2.0,5.0
2065,3.0,5.0
2066,3.0,7.0
2067,4.0,5.0
2068,2.0,4.0
2069,0.0,3.0
2070,2.0,4.0
2071,0.0,2.0
2072,2.0,2.0
2073,2.0,5.0
2074,0.0,4.0
2075,1.0,3.0
2076,1.0,4.0
2077,2.0,2.0
2078,4.0,6.0
2079,1.0,3.0
2080,2.0,6.0
2081,2.0,3.0
2082,0.0,2.0
2083,1.0,2.0
2084,3.0,3.0
2085,2.0,3.0
2086,3.0,1.0
2087,2.0,4.0
2088,3.0,3.0
2089,2.0,6.0
2090,0.0,5.0
2091,2.0,6.0
2092,1.0,3.0
2093,0.0,4.0
2094,1.0,2.0
2095,1.0,2.0
2096,4.0,0.0
2097,3.0,5.0
2098,0.0,8.0
2099,0.0,4.0
2100,3.0,3.0
