Year,Warm,Cold
2020,0.0,6.0
2021,2.0,4.0
2022,0.0,3.0
2023,2.0,6.0
2024,1.0,4.0
2025,0.0,7.0
2026,1.0,2.0
2027,2.0,6.0
2028,0.0,4.0
2029,1.0,1.0
2030,1.0,1.0
2031,2.0,6.0
2032,3.0,4.0
2033,1.0,6.0
2034,5.0,5.0
2035,1.0,3.0
2036,0.0,2.0
2037,0.0,5.0
2038,1.0,3.0
2039,1.0,6.0
2040,0.0,4.0
2041,0.0,3.0
2042,0.0,4.0
2043,0.0,2.0
2044,1.0,2.0
2045,0.0,7.0
2046,1.0,6.0
2047,1.0,4.0
2048,2.0,3.0
2049,1.0,4.0
2050,0.0,5.0
2051,2.0,3.0
2052,4.0,6.0
2053,1.0,2.0
2054,1.0,5.0
2055,0.0,4.0
2056,1.0,2.0
2057,0.0,1.0
2058,3.0,5.0
2059,0.0,6.0
2060,0.0,4.0
2061,3.0,2.0
2062,2.0,3.0
2063,2.0,5.0
2064,1.0,1.0
2065,0.0,4.0
2066,0.0,4.0
2067,1.0,4.0
2068,1.0,4.0
2069,1.0,3.0
2070,1.0,6.0
2071,1.0,5.0
2072,0.0,5.0
2073,0.0,4.0
2074,0.0,4.0
2075,1.0,7.0
2076,4.0,4.0
2077,0.0,2.0
2078,2.0,2.0
2079,2.0,3.0
2080,0.0,5.0
2081,2.0,4.0
2082,3.0,9.0
2083,0.0,5.0
2084,1.0,1.0
2085,1.0,4.0
2086,5.0,2.0
2087,5.0,2.0
2088,0.0,5.0
2089,1.0,5.0
2090,2.0,5.0
2091,1.0,8.0
2092,1.0,3.0
2093,3.0,6.0
2094,0.0,1.0
2095,2.0,5.0
2096,0.0,5.0
2097,4.0,2.0
2098,3.0,2.0
2099,2.0,3.0
2100,5.0,2.0
