Year,Warm,Cold
2020,2.0,4.0
2021,5.0,1.0
2022,1.0,6.0
2023,3.0,1.0
2024,0.0,3.0
2025,2.0,4.0
2026,2.0,3.0
2027,1.0,4.0
2028,0.0,5.0
2029,1.0,6.0
2030,3.0,2.0
2031,2.0,6.0
2032,2.0,7.0
2033,2.0,3.0
2034,0.0,5.0
2035,2.0,4.0
2036,1.0,2.0
2037,2.0,7.0
2038,0.0,5.0
2039,0.0,3.0
2040,2.0,7.0
2041,3.0,7.0
2042,2.0,5.0
2043,0.0,6.0
2044,2.0,5.0
2045,3.0,5.0
2046,1.0,3.0
2047,1.0,5.0
2048,1.0,3.0
2049,0.0,4.0
2050,0.0,4.0
2051,1.0,2.0
2052,2.0,5.0
2053,3.0,7.0
2054,0.0,4.0
2055,1.0,6.0
2056,0.0,3.0
2057,1.0,6.0
2058,3.0,5.0
2059,3.0,4.0
2060,1.0,2.0
2061,2.0,8.0
2062,0.0,9.0
2063,1.0,0.0
2064,1.0,8.0
2065,2.0,3.0
2066,1.0,6.0
2067,0.0,7.0
2068,1.0,2.0
2069,0.0,10.0
2070,2.0,4.0
2071,1.0,1.0
2072,1.0,4.0
2073,0.0,3.0
2074,1.0,2.0
2075,2.0,5.0
2076,2.0,6.0
2077,1.0,5.0
2078,1.0,2.0
2079,1.0,1.0
2080,4.0,2.0
2081,0.0,5.0
2082,2.0,9.0
2083,1.0,3.0
2084,1.0,4.0
2085,1.0,5.0
2086,3.0,2.0
2087,6.0,5.0
2088,5.0,4.0
2089,0.0,7.0
2090,1.0,6.0
2091,6.0,8.0
2092,4.0,2.0
2093,0.0,4.0
2094,0.0,2.0
2095,0.0,4.0
2096,0.0,7.0
2097,2.0,5.0
2098,0.0,3.0
2099,1.0,6.0
2100,4.0,4.0
