Year,Warm,Cold
2020,2.0,1.0
2021,1.0,3.0
2022,1.0,5.0
2023,1.0,2.0
2024,2.0,3.0
2025,4.0,5.0
2026,1.0,5.0
2027,3.0,3.0
2028,1.0,1.0
2029,1.0,3.0
2030,5.0,2.0
2031,1.0,3.0
2032,1.0,3.0
2033,0.0,3.0
2034,1.0,4.0
2035,4.0,5.0
2036,0.0,5.0
2037,3.0,3.0
2038,1.0,4.0
2039,3.0,2.0
2040,3.0,6.0
2041,0.0,3.0
2042,3.0,1.0
2043,0.0,7.0
2044,1.0,1.0
2045,1.0,9.0
2046,3.0,3.0
2047,0.0,3.0
2048,0.0,6.0
2049,2.0,4.0
2050,3.0,2.0
2051,4.0,7.0
2052,0.0,4.0
2053,1.0,5.0
2054,1.0,8.0
2055,4.0,5.0
2056,2.0,7.0
2057,1.0,4.0
2058,1.0,4.0
2059,0.0,5.0
2060,0.0,1.0
2061,2.0,2.0
2062,1.0,4.0
2063,3.0,0.0
2064,4.0,7.0
2065,0.0,4.0
2066,1.0,4.0
2067,1.0,1.0
2068,3.0,4.0
2069,1.0,2.0
2070,2.0,3.0
2071,2.0,6.0
2072,0.0,2.0
2073,1.0,3.0
2074,2.0,1.0
2075,0.0,5.0
2076,1.0,3.0
2077,1.0,5.0
2078,2.0,1.0
2079,0.0,3.0
2080,1.0,4.0
2081,2.0,7.0
2082,1.0,8.0
2083,3.0,3.0
2084,2.0,4.0
2085,1.0,4.0
2086,4.0,9.0
2087,4.0,2.0
2088,3.0,4.0
2089,1.0,7.0
2090,1.0,3.0
2091,2.0,6.0
2092,1.0,3.0
2093,3.0,5.0
2094,0.0,4.0
2095,3.0,4.0
2096,0.0,4.0
2097,2.0,5.0
2098,1.0,4.0
2099,2.0,4.0
2100,2.0,2.0
