Year,Warm,Cold
2020,2.0,5.0
2021,0.0,6.0
2022,1.0,5.0
2023,3.0,1.0
2024,2.0,5.0
2025,2.0,5.0
2026,2.0,4.0
2027,0.0,4.0
2028,3.0,3.0
2029,2.0,5.0
2030,2.0,6.0
2031,1.0,3.0
2032,2.0,10.0
2033,0.0,5.0
2034,2.0,1.0
2035,1.0,3.0
2036,5.0,7.0
2037,2.0,3.0
2038,1.0,5.0
2039,4.0,5.0
2040,1.0,3.0
2041,2.0,7.0
2042,2.0,1.0
2043,2.0,2.0
2044,1.0,2.0
2045,3.0,7.0
2046,1.0,5.0
2047,1.0,4.0
2048,1.0,3.0
2049,1.0,3.0
2050,1.0,2.0
2051,2.0,3.0
2052,1.0,6.0
2053,1.0,6.0
2054,2.0,7.0
2055,2.0,4.0
2056,1.0,5.0
2057,1.0,11.0
2058,2.0,1.0
2059,0.0,6.0
2060,2.0,4.0
2061,0.0,3.0
2062,1.0,2.0
2063,3.0,7.0
2064,2.0,1.0
2065,0.0,4.0
2066,1.0,7.0
2067,2.0,4.0
2068,1.0,4.0
2069,3.0,0.0
2070,4.0,4.0
2071,2.0,3.0
2072,2.0,6.0
2073,3.0,4.0
2074,2.0,7.0
2075,0.0,6.0
2076,3.0,7.0
2077,1.0,7.0
2078,5.0,1.0
2079,2.0,4.0
2080,1.0,2.0
2081,1.0,4.0
2082,3.0,4.0
2083,3.0,5.0
2084,3.0,2.0
2085,0.0,4.0
2086,0.0,3.0
2087,1.0,5.0
2088,1.0,5.0
2089,3.0,5.0
2090,3.0,7.0
2091,2.0,7.0
2092,2.0,7.0
2093,1.0,3.0
2094,4.0,6.0
2095,3.0,5.0
2096,0.0,2.0
2097,1.0,3.0
2098,2.0,7.0
2099,2.0,5.0
2100,3.0,3.0
