Year,Warm,Cold
2020,6.0,4.0
2021,3.0,4.0
2022,4.0,2.0
2023,0.0,3.0
2024,0.0,8.0
2025,1.0,6.0
2026,0.0,7.0
2027,1.0,3.0
2028,1.0,2.0
2029,0.0,0.0
2030,0.0,3.0
2031,0.0,4.0
2032,2.0,2.0
2033,0.0,5.0
2034,1.0,5.0
2035,2.0,4.0
2036,0.0,2.0
2037,1.0,5.0
2038,1.0,4.0
2039,2.0,8.0
2040,1.0,5.0
2041,2.0,6.0
2042,3.0,5.0
2043,0.0,5.0
2044,3.0,5.0
2045,2.0,4.0
2046,0.0,2.0
2047,1.0,1.0
2048,3.0,3.0
2049,2.0,4.0
2050,0.0,5.0
2051,0.0,7.0
2052,1.0,7.0
2053,3.0,1.0
2054,2.0,7.0
2055,1.0,4.0
2056,1.0,2.0
2057,0.0,3.0
2058,3.0,6.0
2059,3.0,3.0
2060,4.0,5.0
2061,3.0,3.0
2062,5.0,9.0
2063,1.0,4.0
2064,2.0,3.0
2065,1.0,6.0
2066,4.0,5.0
2067,2.0,5.0
2068,4.0,1.0
2069,0.0,1.0
2070,1.0,9.0
2071,1.0,4.0
2072,1.0,3.0
2073,1.0,9.0
2074,2.0,0.0
2075,1.0,5.0
2076,1.0,5.0
2077,0.0,4.0
2078,2.0,3.0
2079,3.0,6.0
2080,3.0,7.0
2081,0.0,5.0
2082,1.0,3.0
2083,0.0,4.0
2084,2.0,7.0
2085,1.0,8.0
2086,0.0,8.0
2087,1.0,7.0
2088,3.0,6.0
2089,2.0,4.0
2090,1.0,7.0
2091,1.0,10.0
2092,4.0,5.0
2093,1.0,5.0
2094,0.0,0.0
2095,3.0,3.0
2096,1.0,5.0
2097,0.0,3.0
2098,0.0,4.0
2099,1.0,3.0
2100,1.0,3.0
