Year,Warm,Cold
2020,3.0,4.0
2021,0.0,4.0
2022,4.0,3.0
2023,1.0,1.0
2024,3.0,3.0
2025,0.0,1.0
2026,2.0,4.0
2027,1.0,0.0
2028,1.0,7.0
2029,3.0,4.0
2030,4.0,4.0
2031,2.0,6.0
2032,4.0,9.0
2033,1.0,2.0
2034,4.0,6.0
2035,3.0,2.0
2036,0.0,2.0
2037,0.0,7.0
2038,0.0,2.0
2039,2.0,4.0
2040,0.0,1.0
2041,4.0,7.0
2042,1.0,7.0
2043,1.0,5.0
2044,2.0,5.0
2045,2.0,4.0
2046,0.0,4.0
2047,1.0,7.0
2048,0.0,5.0
2049,4.0,3.0
2050,1.0,2.0
2051,3.0,1.0
2052,0.0,7.0
2053,1.0,4.0
2054,0.0,3.0
2055,1.0,3.0
2056,2.0,5.0
2057,2.0,3.0
2058,2.0,3.0
2059,0.0,6.0
2060,3.0,5.0
2061,2.0,7.0
2062,2.0,3.0
2063,3.0,5.0
2064,3.0,5.0
2065,4.0,4.0
2066,1.0,2.0
2067,3.0,7.0
2068,2.0,3.0
2069,1.0,5.0
2070,3.0,5.0
2071,1.0,3.0
2072,1.0,3.0
2073,2.0,7.0
2074,1.0,4.0
2075,0.0,2.0
2076,4.0,2.0
2077,1.0,3.0
2078,1.0,3.0
2079,1.0,5.0
2080,1.0,1.0
2081,2.0,3.0
2082,1.0,4.0
2083,0.0,3.0
2084,4.0,6.0
2085,1.0,5.0
2086,1.0,8.0
2087,0.0,5.0
2088,0.0,1.0
2089,1.0,5.0
2090,1.0,3.0
2091,1.0,3.0
2092,0.0,4.0
2093,1.0,3.0
2094,0.0,3.0
2095,2.0,2.0
2096,2.0,7.0
2097,0.0,6.0
2098,1.0,8.0
2099,3.0,4.0
2100,1.0,1.0
