Year,Warm,Cold
2020,0.0,4.0
2021,1.0,2.0
2022,1.0,2.0
2023,1.0,1.0
2024,2.0,4.0
2025,0.0,1.0
2026,2.0,5.0
2027,0.0,4.0
2028,3.0,4.0
2029,2.0,4.0
2030,2.0,3.0
2031,5.0,3.0
2032,0.0,3.0
2033,2.0,1.0
2034,2.0,3.0
2035,0.0,7.0
2036,3.0,6.0
2037,1.0,1.0
2038,1.0,7.0
2039,3.0,3.0
2040,1.0,3.0
2041,0.0,4.0
2042,3.0,3.0
2043,2.0,5.0
2044,1.0,5.0
2045,3.0,4.0
2046,3.0,2.0
2047,2.0,3.0
2048,1.0,4.0
2049,0.0,2.0
2050,3.0,2.0
2051,3.0,6.0
2052,2.0,4.0
2053,1.0,0.0
2054,1.0,4.0
2055,2.0,2.0
2056,2.0,4.0
2057,1.0,1.0
2058,2.0,5.0
2059,2.0,4.0
2060,1.0,4.0
2061,0.0,5.0
2062,3.0,6.0
2063,1.0,7.0
2064,2.0,4.0
2065,1.0,5.0
2066,1.0,3.0
2067,1.0,3.0
2068,3.0,4.0
2069,2.0,0.0
2070,4.0,10.0
2071,0.0,2.0
2072,1.0,1.0
2073,0.0,5.0
2074,2.0,5.0
2075,3.0,2.0
2076,2.0,6.0
2077,0.0,3.0
2078,2.0,12.0
2079,1.0,0.0
2080,1.0,5.0
2081,1.0,5.0
2082,2.0,4.0
2083,3.0,5.0
2084,2.0,1.0
2085,0.0,4.0
2086,4.0,5.0
2087,2.0,5.0
2088,1.0,2.0
2089,2.0,3.0
2090,3.0,4.0
2091,1.0,4.0
2092,3.0,3.0
2093,2.0,1.0
2094,2.0,5.0
2095,2.0,1.0
2096,5.0,2.0
2097,2.0,5.0
2098,0.0,6.0
2099,5.0,2.0
2100,3.0,4.0
