Year,Warm,Cold
2020,0.0,4.0
2021,0.0,2.0
2022,1.0,4.0
2023,0.0,5.0
2024,1.0,3.0
2025,2.0,4.0
2026,1.0,3.0
2027,0.0,3.0
2028,0.0,3.0
2029,0.0,5.0
2030,0.0,3.0
2031,2.0,3.0
2032,1.0,2.0
2033,3.0,5.0
2034,1.0,5.0
2035,1.0,3.0
2036,1.0,5.0
2037,1.0,5.0
2038,1.0,6.0
2039,4.0,4.0
2040,0.0,3.0
2041,2.0,1.0
2042,0.0,2.0
2043,0.0,5.0
2044,3.0,11.0
2045,3.0,1.0
2046,0.0,4.0
2047,1.0,6.0
2048,3.0,5.0
2049,1.0,1.0
2050,1.0,1.0
2051,0.0,2.0
2052,0.0,3.0
2053,3.0,1.0
2054,3.0,2.0
2055,2.0,1.0
2056,4.0,3.0
2057,0.0,6.0
2058,4.0,8.0
2059,1.0,2.0
2060,1.0,7.0
2061,1.0,5.0
2062,5.0,4.0
2063,4.0,3.0
2064,1.0,2.0
2065,1.0,4.0
2066,1.0,6.0
2067,3.0,4.0
2068,0.0,4.0
2069,2.0,5.0
2070,1.0,2.0
2071,2.0,6.0
2072,1.0,3.0
2073,0.0,9.0
2074,2.0,4.0
2075,2.0,6.0
2076,0.0,3.0
2077,2.0,2.0
2078,0.0,5.0
2079,0.0,6.0
2080,0.0,5.0
2081,1.0,2.0
2082,2.0,2.0
2083,3.0,2.0
2084,3.0,4.0
2085,0.0,1.0
2086,2.0,4.0
2087,4.0,7.0
2088,5.0,3.0
2089,1.0,2.0
2090,3.0,2.0
2091,1.0,2.0
2092,0.0,4.0
2093,0.0,6.0
2094,0.0,6.0
2095,1.0,1.0
2096,4.0,3.0
2097,2.0,6.0
2098,0.0,2.0
2099,1.0,5.0
2100,3.0,1.0
