Year,Warm,Cold
2020,2.0,2.0
2021,1.0,3.0
2022,3.0,6.0
2023,1.0,6.0
2024,2.0,3.0
2025,3.0,4.0
2026,0.0,10.0
2027,1.0,7.0
2028,2.0,1.0
2029,2.0,4.0
2030,0.0,1.0
2031,4.0,1.0
2032,0.0,4.0
2033,2.0,5.0
2034,4.0,5.0
2035,0.0,6.0
2036,0.0,4.0
2037,1.0,5.0
2038,0.0,6.0
2039,2.0,3.0
2040,5.0,3.0
2041,1.0,1.0
2042,1.0,3.0
2043,1.0,3.0
2044,1.0,4.0
2045,4.0,9.0
2046,0.0,1.0
2047,1.0,3.0
2048,1.0,0.0
2049,1.0,2.0
2050,0.0,6.0
2051,1.0,2.0
2052,2.0,4.0
2053,1.0,3.0
2054,1.0,5.0
2055,1.0,1.0
2056,0.0,4.0
2057,0.0,1.0
2058,1.0,6.0
2059,2.0,5.0
2060,1.0,1.0
2061,0.0,2.0
2062,0.0,7.0
2063,2.0,3.0
2064,3.0,3.0
2065,2.0,1.0
2066,1.0,0.0
2067,2.0,6.0
2068,1.0,4.0
2069,0.0,5.0
2070,5.0,5.0
2071,0.0,4.0
2072,0.0,4.0
2073,1.0,5.0
2074,1.0,3.0
2075,1.0,8.0
2076,1.0,1.0
2077,2.0,4.0
2078,1.0,5.0
2079,1.0,2.0
2080,1.0,4.0
2081,0.0,4.0
2082,3.0,3.0
2083,1.0,3.0
2084,2.0,7.0
2085,2.0,2.0
2086,3.0,4.0
2087,3.0,4.0
2088,2.0,8.0
2089,0.0,6.0
2090,1.0,4.0
2091,2.0,3.0
2092,2.0,4.0
2093,4.0,5.0
2094,1.0,6.0
2095,1.0,4.0
2096,3.0,4.0
2097,0.0,4.0
2098,0.0,4.0
2099,3.0,2.0
2100,3.0,3.0
