Year,Warm,Cold
2020,1.0,4.0
2021,1.0,2.0
2022,0.0,6.0
2023,2.0,6.0
2024,0.0,4.0
2025,2.0,3.0
2026,1.0,3.0
2027,3.0,2.0
2028,0.0,3.0
2029,1.0,2.0
2030,2.0,6.0
2031,4.0,4.0
2032,3.0,5.0
2033,0.0,5.0
2034,0.0,3.0
2035,0.0,1.0
2036,3.0,4.0
2037,2.0,3.0
2038,1.0,3.0
2039,3.0,7.0
2040,3.0,4.0
2041,3.0,8.0
2042,1.0,10.0
2043,4.0,4.0
2044,0.0,1.0
2045,4.0,3.0
2046,0.0,4.0
2047,4.0,4.0
2048,1.0,3.0
2049,1.0,2.0
2050,1.0,5.0
2051,4.0,3.0
2052,2.0,4.0
2053,2.0,6.0
2054,1.0,4.0
2055,0.0,4.0
2056,3.0,2.0
2057,0.0,6.0
2058,0.0,4.0
2059,0.0,2.0
2060,3.0,4.0
2061,0.0,3.0
2062,2.0,2.0
2063,3.0,2.0
2064,1.0,1.0
2065,0.0,5.0
2066,0.0,7.0
2067,0.0,3.0
2068,2.0,3.0
2069,1.0,5.0
2070,0.0,4.0
2071,0.0,3.0
2072,2.0,6.0
2073,1.0,6.0
2074,1.0,6.0
2075,1.0,5.0
2076,1.0,3.0
2077,2.0,2.0
2078,2.0,6.0
2079,5.0,4.0
2080,2.0,3.0
2081,2.0,5.0
2082,0.0,4.0
2083,1.0,2.0
2084,1.0,4.0
2085,2.0,2.0
2086,1.0,3.0
2087,1.0,5.0
2088,1.0,6.0
2089,1.0,6.0
2090,2.0,3.0
2091,3.0,6.0
2092,0.0,4.0
2093,0.0,4.0
2094,0.0,8.0
2095,0.0,7.0
2096,2.0,3.0
2097,2.0,6.0
2098,3.0,3.0
2099,2.0,6.0
2100,3.0,2.0
