Year,Warm,Cold
2020,2.0,1.0
2021,1.0,8.0
2022,0.0,8.0
2023,3.0,7.0
2024,3.0,3.0
2025,1.0,3.0
2026,0.0,1.0
2027,1.0,7.0
2028,1.0,3.0
2029,2.0,2.0
2030,1.0,3.0
2031,1.0,2.0
2032,4.0,1.0
2033,0.0,6.0
2034,2.0,1.0
2035,1.0,2.0
2036,1.0,4.0
2037,1.0,4.0
2038,1.0,3.0
2039,1.0,6.0
2040,2.0,1.0
2041,5.0,3.0
2042,1.0,4.0
2043,2.0,5.0
2044,0.0,5.0
2045,2.0,5.0
2046,2.0,8.0
2047,2.0,3.0
2048,1.0,6.0
2049,0.0,4.0
2050,2.0,6.0
2051,2.0,5.0
2052,2.0,7.0
2053,0.0,0.0
2054,1.0,6.0
2055,2.0,5.0
2056,2.0,2.0
2057,2.0,1.0
2058,2.0,1.0
2059,0.0,2.0
2060,1.0,3.0
2061,1.0,4.0
2062,2.0,5.0
2063,0.0,2.0
2064,1.0,5.0
2065,1.0,0.0
2066,0.0,4.0
2067,0.0,3.0
2068,5.0,6.0
2069,3.0,7.0
2070,3.0,3.0
2071,2.0,0.0
2072,6.0,4.0
2073,0.0,8.0
2074,2.0,10.0
2075,3.0,3.0
2076,4.0,2.0
2077,0.0,4.0
2078,1.0,6.0
2079,1.0,4.0
2080,2.0,5.0
2081,1.0,3.0
2082,3.0,2.0
2083,0.0,1.0
2084,2.0,8.0
2085,0.0,6.0
2086,2.0,6.0
2087,4.0,4.0
2088,2.0,5.0
2089,1.0,1.0
2090,5.0,6.0
2091,2.0,4.0
2092,1.0,3.0
2093,0.0,4.0
2094,7.0,5.0
2095,4.0,5.0
2096,1.0,6.0
2097,2.0,5.0
2098,5.0,3.0
2099,1.0,2.0
2100,2.0,4.0
