Year,Warm,Cold
2020,1.0,2.0
2021,2.0,1.0
2022,3.0,3.0
2023,0.0,4.0
2024,2.0,8.0
2025,2.0,7.0
2026,1.0,4.0
2027,3.0,8.0
2028,1.0,4.0
2029,2.0,6.0
2030,1.0,0.0
2031,2.0,10.0
2032,1.0,1.0
2033,2.0,6.0
2034,2.0,6.0
2035,2.0,2.0
2036,0.0,7.0
2037,2.0,3.0
2038,1.0,2.0
2039,2.0,5.0
2040,0.0,7.0
2041,1.0,7.0
2042,0.0,4.0
2043,0.0,1.0
2044,0.0,7.0
2045,0.0,7.0
2046,0.0,6.0
2047,1.0,5.0
2048,0.0,2.0
2049,2.0,8.0
2050,0.0,2.0
2051,1.0,7.0
2052,2.0,4.0
2053,3.0,4.0
2054,2.0,2.0
2055,1.0,11.0
2056,2.0,1.0
2057,1.0,5.0
2058,2.0,5.0
2059,1.0,3.0
2060,1.0,9.0
2061,2.0,6.0
2062,0.0,1.0
2063,2.0,1.0
2064,1.0,3.0
2065,3.0,3.0
2066,2.0,2.0
2067,2.0,2.0
2068,3.0,4.0
2069,6.0,2.0
2070,0.0,6.0
2071,1.0,2.0
2072,0.0,1.0
2073,0.0,3.0
2074,3.0,2.0
2075,2.0,3.0
2076,3.0,3.0
2077,3.0,2.0
2078,1.0,6.0
2079,2.0,4.0
2080,2.0,4.0
2081,0.0,5.0
2082,3.0,3.0
2083,3.0,1.0
2084,0.0,2.0
2085,1.0,5.0
2086,2.0,5.0
2087,1.0,4.0
2088,3.0,5.0
2089,1.0,7.0
2090,3.0,7.0
2091,0.0,5.0
2092,2.0,4.0
2093,0.0,6.0
2094,2.0,4.0
2095,0.0,3.0
2096,4.0,4.0
2097,0.0,3.0
2098,2.0,2.0
2099,2.0,2.0
2100,3.0,6.0
