Year,Warm,Cold
2020,0.0,8.0
2021,2.0,2.0
2022,2.0,3.0
2023,1.0,2.0
2024,0.0,8.0
2025,1.0,7.0
2026,1.0,5.0
2027,1.0,6.0
2028,0.0,2.0
2029,5.0,6.0
2030,0.0,3.0
2031,1.0,3.0
2032,2.0,6.0
2033,0.0,5.0
2034,0.0,3.0
2035,0.0,5.0
2036,4.0,4.0
2037,2.0,2.0
2038,1.0,3.0
2039,0.0,5.0
2040,0.0,1.0
2041,2.0,7.0
2042,4.0,2.0
2043,2.0,4.0
2044,3.0,3.0
2045,1.0,2.0
2046,1.0,10.0
2047,0.0,1.0
2048,2.0,3.0
2049,1.0,3.0
2050,1.0,5.0
2051,2.0,5.0
2052,0.0,3.0
2053,3.0,2.0
2054,3.0,6.0
2055,0.0,4.0
2056,1.0,2.0
2057,1.0,3.0
2058,3.0,2.0
2059,1.0,9.0
2060,1.0,4.0
2061,0.0,4.0
2062,2.0,8.0
2063,0.0,5.0
2064,2.0,4.0
2065,4.0,3.0
2066,1.0,4.0
2067,2.0,8.0
2068,1.0,3.0
2069,0.0,6.0
2070,3.0,9.0
2071,3.0,5.0
2072,2.0,2.0
2073,1.0,3.0
2074,2.0,3.0
2075,2.0,2.0
2076,1.0,3.0
2077,4.0,9.0
2078,1.0,2.0
2079,0.0,3.0
2080,1.0,5.0
2081,1.0,10.0
2082,2.0,3.0
2083,3.0,2.0
2084,1.0,3.0
2085,3.0,2.0
2086,2.0,1.0
2087,5.0,5.0
2088,3.0,3.0
2089,3.0,4.0
2090,0.0,7.0
2091,0.0,3.0
2092,0.0,3.0
2093,3.0,4.0
2094,0.0,5.0
2095,1.0,5.0
2096,1.0,5.0
2097,3.0,4.0
2098,1.0,2.0
2099,1.0,6.0
2100,2.0,2.0
