Year,Warm,Cold
2020,0.0,2.0
2021,1.0,5.0
2022,3.0,2.0
2023,2.0,12.0
2024,0.0,5.0
2025,0.0,5.0
2026,0.0,6.0
2027,3.0,5.0
2028,3.0,6.0
2029,3.0,3.0
2030,3.0,7.0
2031,0.0,5.0
2032,2.0,3.0
2033,2.0,4.0
2034,3.0,6.0
2035,0.0,2.0
2036,1.0,2.0
2037,2.0,3.0
2038,1.0,4.0
2039,1.0,5.0
2040,2.0,3.0
2041,1.0,4.0
2042,0.0,2.0
2043,4.0,5.0
2044,1.0,1.0
2045,0.0,7.0
2046,3.0,3.0
2047,3.0,3.0
2048,2.0,5.0
2049,4.0,4.0
2050,1.0,6.0
2051,2.0,5.0
2052,3.0,5.0
2053,2.0,11.0
2054,1.0,7.0
2055,2.0,1.0
2056,0.0,5.0
2057,2.0,2.0
2058,0.0,6.0
2059,2.0,8.0
2060,3.0,4.0
2061,2.0,10.0
2062,2.0,3.0
2063,2.0,3.0
2064,1.0,4.0
2065,3.0,6.0
2066,4.0,2.0
2067,0.0,3.0
2068,1.0,3.0
2069,4.0,3.0
2070,2.0,4.0
2071,0.0,4.0
2072,1.0,6.0
2073,1.0,7.0
2074,2.0,6.0
2075,3.0,6.0
2076,4.0,4.0
2077,3.0,5.0
2078,2.0,4.0
2079,2.0,7.0
2080,0.0,6.0
2081,0.0,7.0
2082,0.0,1.0
2083,1.0,10.0
2084,0.0,5.0
2085,0.0,3.0
2086,0.0,3.0
2087,1.0,1.0
2088,0.0,4.0
2089,1.0,7.0
2090,2.0,5.0
2091,1.0,4.0
2092,1.0,6.0
2093,0.0,4.0
2094,1.0,9.0
2095,3.0,5.0
2096,1.0,4.0
2097,1.0,4.0
2098,1.0,2.0
2099,5.0,3.0
2100,1.0,7.0
