Year,Warm,Cold
2020,3.0,8.0
2021,2.0,1.0
2022,3.0,6.0
2023,1.0,9.0
2024,1.0,5.0
2025,1.0,4.0
2026,1.0,2.0
2027,2.0,3.0
2028,0.0,4.0
2029,1.0,2.0
2030,3.0,6.0
2031,2.0,4.0
2032,2.0,5.0
2033,2.0,5.0
2034,1.0,6.0
2035,3.0,6.0
2036,1.0,5.0
2037,1.0,5.0
2038,1.0,3.0
2039,1.0,6.0
2040,2.0,4.0
2041,1.0,5.0
2042,1.0,3.0
2043,2.0,5.0
2044,1.0,3.0
2045,0.0,3.0
2046,1.0,9.0
2047,1.0,2.0
2048,1.0,4.0
2049,3.0,3.0
2050,3.0,5.0
2051,1.0,6.0
2052,1.0,5.0
2053,1.0,4.0
2054,3.0,6.0
2055,0.0,6.0
2056,4.0,7.0
2057,4.0,1.0
2058,3.0,5.0
2059,1.0,7.0
2060,1.0,4.0
2061,3.0,6.0
2062,0.0,4.0
2063,3.0,2.0
2064,0.0,0.0
2065,3.0,2.0
2066,5.0,4.0
2067,1.0,3.0
2068,0.0,3.0
2069,1.0,4.0
2070,1.0,10.0
2071,1.0,5.0
2072,3.0,8.0
2073,1.0,7.0
2074,3.0,4.0
2075,3.0,5.0
2076,3.0,1.0
2077,2.0,3.0
2078,1.0,2.0
2079,2.0,5.0
2080,3.0,2.0
2081,2.0,5.0
2082,1.0,7.0
2083,1.0,3.0
2084,1.0,9.0
2085,1.0,7.0
2086,1.0,2.0
2087,0.0,3.0
2088,0.0,3.0
2089,2.0,6.0
2090,3.0,5.0
2091,2.0,4.0
2092,2.0,6.0
2093,1.0,2.0
2094,2.0,8.0
2095,0.0,5.0
2096,4.0,3.0
2097,0.0,7.0
2098,2.0,6.0
2099,2.0,5.0
2100,4.0,3.0
