Year,Warm,Cold
2020,0.0,4.0
2021,2.0,3.0
2022,1.0,6.0
2023,1.0,6.0
2024,0.0,1.0
2025,1.0,5.0
2026,1.0,2.0
2027,2.0,4.0
2028,1.0,5.0
2029,2.0,5.0
2030,5.0,4.0
2031,2.0,9.0
2032,2.0,10.0
2033,2.0,1.0
2034,3.0,5.0
2035,0.0,3.0
2036,2.0,2.0
2037,1.0,5.0
2038,2.0,5.0
2039,2.0,2.0
2040,4.0,4.0
2041,3.0,7.0
2042,1.0,2.0
2043,0.0,6.0
2044,1.0,4.0
2045,1.0,4.0
2046,6.0,5.0
2047,1.0,5.0
2048,2.0,4.0
2049,1.0,7.0
2050,2.0,4.0
2051,3.0,4.0
2052,1.0,4.0
2053,6.0,3.0
2054,3.0,2.0
2055,2.0,5.0
2056,1.0,5.0
2057,0.0,5.0
2058,4.0,4.0
2059,2.0,4.0
2060,2.0,2.0
2061,0.0,5.0
2062,1.0,4.0
2063,2.0,3.0
2064,2.0,3.0
2065,2.0,6.0
2066,2.0,2.0
2067,1.0,2.0
2068,3.0,3.0
2069,0.0,7.0
2070,2.0,7.0
2071,0.0,7.0
2072,3.0,5.0
2073,1.0,4.0
2074,2.0,7.0
2075,0.0,3.0
2076,2.0,3.0
2077,2.0,4.0
2078,2.0,2.0
2079,1.0,3.0
2080,1.0,6.0
2081,1.0,5.0
2082,1.0,3.0
2083,4.0,4.0
2084,1.0,2.0
2085,2.0,7.0
2086,3.0,3.0
2087,4.0,5.0
2088,0.0,2.0
2089,0.0,11.0
2090,1.0,4.0
2091,4.0,5.0
2092,4.0,4.0
2093,2.0,2.0
2094,0.0,5.0
2095,2.0,7.0
2096,3.0,2.0
2097,0.0,2.0
2098,1.0,4.0
2099,1.0,4.0
2100,2.0,1.0
