Year,Warm,Cold
2020,0.0,5.0
2021,2.0,3.0
2022,3.0,4.0
2023,0.0,2.0
2024,4.0,6.0
2025,0.0,1.0
2026,1.0,4.0
2027,0.0,5.0
2028,2.0,4.0
2029,3.0,3.0
2030,0.0,2.0
2031,1.0,1.0
2032,2.0,3.0
2033,0.0,6.0
2034,0.0,3.0
2035,2.0,7.0
2036,0.0,6.0
2037,2.0,5.0
2038,0.0,3.0
2039,4.0,4.0
2040,5.0,3.0
2041,5.0,3.0
2042,2.0,7.0
2043,1.0,1.0
2044,2.0,4.0
2045,1.0,3.0
2046,0.0,4.0
2047,1.0,5.0
2048,1.0,1.0
2049,4.0,5.0
2050,0.0,6.0
2051,0.0,3.0
2052,3.0,3.0
2053,1.0,4.0
2054,2.0,2.0
2055,1.0,7.0
2056,0.0,5.0
2057,1.0,6.0
2058,2.0,2.0
2059,1.0,5.0
2060,1.0,6.0
2061,1.0,2.0
2062,2.0,5.0
2063,0.0,4.0
2064,2.0,4.0
2065,2.0,6.0
2066,0.0,2.0
2067,4.0,8.0
2068,3.0,8.0
2069,2.0,2.0
2070,2.0,5.0
2071,5.0,2.0
2072,2.0,3.0
2073,1.0,3.0
2074,2.0,5.0
2075,1.0,6.0
2076,1.0,5.0
2077,4.0,3.0
2078,0.0,4.0
2079,3.0,4.0
2080,1.0,3.0
2081,1.0,6.0
2082,0.0,2.0
2083,0.0,3.0
2084,0.0,5.0
2085,1.0,9.0
2086,3.0,3.0
2087,1.0,7.0
2088,0.0,4.0
2089,1.0,9.0
2090,1.0,5.0
2091,4.0,3.0
2092,0.0,5.0
2093,2.0,3.0
2094,1.0,5.0
2095,4.0,3.0
2096,2.0,2.0
2097,3.0,5.0
2098,2.0,2.0
2099,2.0,9.0
2100,3.0,3.0
