Year,Warm,Cold
2020,3.0,3.0
2021,5.0,1.0
2022,1.0,6.0
2023,0.0,10.0
2024,4.0,4.0
2025,3.0,3.0
2026,1.0,0.0
2027,2.0,3.0
2028,1.0,2.0
2029,1.0,4.0
2030,0.0,5.0
2031,4.0,5.0
2032,5.0,4.0
2033,1.0,10.0
2034,5.0,4.0
2035,3.0,1.0
2036,1.0,6.0
2037,1.0,3.0
2038,2.0,4.0
2039,4.0,3.0
2040,2.0,3.0
2041,2.0,2.0
2042,4.0,1.0
2043,0.0,4.0
2044,1.0,3.0
2045,1.0,4.0
2046,2.0,10.0
2047,0.0,5.0
2048,2.0,4.0
2049,0.0,1.0
2050,2.0,5.0
2051,1.0,3.0
2052,0.0,5.0
2053,1.0,3.0
2054,2.0,2.0
2055,0.0,2.0
2056,1.0,6.0
2057,2.0,2.0
2058,2.0,9.0
2059,0.0,6.0
2060,2.0,3.0
2061,1.0,3.0
2062,2.0,4.0
2063,0.0,3.0
2064,0.0,6.0
2065,1.0,2.0
2066,1.0,5.0
2067,2.0,6.0
2068,0.0,3.0
2069,0.0,6.0
2070,0.0,5.0
2071,2.0,3.0
2072,2.0,4.0
2073,3.0,4.0
2074,1.0,5.0
2075,1.0,7.0
2076,0.0,3.0
2077,2.0,2.0
2078,1.0,5.0
2079,1.0,5.0
2080,3.0,5.0
2081,2.0,6.0
2082,0.0,5.0
2083,1.0,2.0
2084,0.0,4.0
2085,1.0,3.0
2086,2.0,5.0
2087,2.0,5.0
2088,0.0,4.0
2089,0.0,9.0
2090,0.0,6.0
2091,4.0,1.0
2092,0.0,5.0
2093,2.0,2.0
2094,2.0,3.0
2095,3.0,6.0
2096,1.0,2.0
2097,1.0,0.0
2098,1.0,3.0
2099,1.0,3.0
2100,2.0,3.0
