Year,Warm,Cold
2020,5.0,5.0
2021,0.0,1.0
2022,0.0,3.0
2023,0.0,3.0
2024,2.0,8.0
2025,1.0,3.0
2026,1.0,11.0
2027,0.0,5.0
2028,1.0,5.0
2029,2.0,6.0
2030,2.0,1.0
2031,0.0,7.0
2032,0.0,4.0
2033,0.0,4.0
2034,2.0,2.0
2035,3.0,4.0
2036,1.0,4.0
2037,3.0,4.0
2038,1.0,3.0
2039,0.0,4.0
2040,3.0,9.0
2041,1.0,4.0
2042,2.0,6.0
2043,0.0,3.0
2044,2.0,6.0
2045,1.0,4.0
2046,0.0,2.0
2047,2.0,4.0
2048,0.0,1.0
2049,1.0,4.0
2050,1.0,6.0
2051,2.0,3.0
2052,3.0,2.0
2053,1.0,5.0
2054,1.0,4.0
2055,1.0,4.0
2056,2.0,1.0
2057,0.0,4.0
2058,2.0,5.0
2059,4.0,8.0
2060,2.0,7.0
2061,1.0,3.0
2062,3.0,5.0
2063,1.0,7.0
2064,0.0,5.0
2065,0.0,8.0
2066,2.0,6.0
2067,1.0,7.0
2068,2.0,2.0
2069,3.0,2.0
2070,2.0,5.0
2071,0.0,3.0
2072,3.0,3.0
2073,0.0,1.0
2074,3.0,8.0
2075,0.0,6.0
2076,1.0,2.0
2077,0.0,4.0
2078,3.0,5.0
2079,3.0,2.0
2080,1.0,4.0
2081,1.0,6.0
2082,1.0,5.0
2083,2.0,0.0
2084,2.0,6.0
2085,2.0,7.0
2086,3.0,2.0
2087,2.0,5.0
2088,2.0,7.0
2089,2.0,5.0
2090,0.0,3.0
2091,1.0,3.0
2092,1.0,0.0
2093,1.0,4.0
2094,3.0,2.0
2095,0.0,4.0
2096,3.0,4.0
2097,1.0,6.0
2098,0.0,5.0
2099,0.0,5.0
2100,0.0,7.0
