Year,Warm,Cold
2020,0.0,4.0
2021,2.0,1.0
2022,1.0,5.0
2023,2.0,1.0
2024,1.0,3.0
2025,2.0,8.0
2026,2.0,5.0
2027,1.0,4.0
2028,4.0,1.0
2029,2.0,4.0
2030,3.0,5.0
2031,1.0,11.0
2032,2.0,5.0
2033,0.0,3.0
2034,1.0,2.0
2035,2.0,2.0
2036,0.0,5.0
2037,2.0,2.0
2038,0.0,4.0
2039,0.0,7.0
2040,2.0,4.0
2041,1.0,2.0
2042,1.0,6.0
2043,3.0,4.0
2044,2.0,6.0
2045,1.0,4.0
2046,1.0,4.0
2047,2.0,6.0
2048,1.0,6.0
2049,0.0,1.0
2050,1.0,4.0
2051,2.0,2.0
2052,3.0,4.0
2053,1.0,7.0
2054,3.0,3.0
2055,1.0,1.0
2056,1.0,3.0
2057,0.0,5.0
2058,0.0,5.0
2059,1.0,7.0
2060,2.0,2.0
2061,0.0,9.0
2062,1.0,4.0
2063,0.0,2.0
2064,4.0,2.0
2065,2.0,3.0
2066,1.0,5.0
2067,2.0,6.0
2068,1.0,3.0
2069,0.0,1.0
2070,3.0,7.0
2071,0.0,5.0
2072,0.0,1.0
2073,1.0,5.0
2074,0.0,3.0
2075,1.0,4.0
2076,4.0,2.0
2077,3.0,8.0
2078,1.0,10.0
2079,1.0,2.0
2080,0.0,5.0
2081,3.0,4.0
2082,1.0,5.0
2083,0.0,7.0
2084,2.0,3.0
2085,2.0,3.0
2086,0.0,7.0
2087,2.0,1.0
2088,1.0,3.0
2089,2.0,3.0
2090,1.0,3.0
2091,0.0,8.0
2092,0.0,3.0
2093,2.0,6.0
2094,0.0,7.0
2095,2.0,4.0
2096,0.0,3.0
2097,2.0,5.0
2098,1.0,1.0
2099,1.0,5.0
2100,1.0,1.0
