Year,Warm,Cold
2020,0.0,5.0
2021,2.0,6.0
2022,1.0,0.0
2023,1.0,5.0
2024,2.0,7.0
2025,3.0,5.0
2026,2.0,2.0
2027,1.0,6.0
2028,3.0,5.0
2029,0.0,12.0
2030,1.0,6.0
2031,1.0,4.0
2032,1.0,5.0
2033,1.0,4.0
2034,1.0,4.0
2035,1.0,10.0
2036,1.0,3.0
2037,3.0,4.0
2038,3.0,3.0
2039,1.0,2.0
2040,2.0,4.0
2041,2.0,7.0
2042,1.0,3.0
2043,1.0,2.0
2044,1.0,3.0
2045,2.0,4.0
2046,1.0,7.0
2047,0.0,5.0
2048,2.0,3.0
2049,2.0,3.0
2050,1.0,4.0
2051,1.0,6.0
2052,1.0,5.0
2053,1.0,1.0
2054,0.0,8.0
2055,5.0,2.0
2056,1.0,7.0
2057,0.0,2.0
2058,2.0,1.0
2059,1.0,2.0
2060,5.0,3.0
2061,3.0,6.0
2062,0.0,0.0
2063,2.0,1.0
2064,0.0,4.0
2065,1.0,4.0
2066,3.0,4.0
2067,0.0,5.0
2068,0.0,4.0
2069,4.0,4.0
2070,2.0,5.0
2071,0.0,7.0
2072,1.0,4.0
2073,1.0,6.0
2074,1.0,3.0
2075,1.0,3.0
2076,3.0,5.0
2077,1.0,6.0
2078,0.0,4.0
2079,2.0,6.0
2080,0.0,6.0
2081,4.0,1.0
2082,2.0,7.0
2083,4.0,4.0
2084,3.0,5.0
2085,4.0,4.0
2086,1.0,5.0
2087,1.0,3.0
2088,3.0,3.0
2089,2.0,7.0
2090,2.0,9.0
2091,1.0,6.0
2092,3.0,9.0
2093,1.0,3.0
2094,1.0,3.0
2095,0.0,8.0
2096,0.0,0.0
2097,3.0,1.0
2098,1.0,1.0
2099,1.0,3.0
2100,3.0,7.0
