Year,Warm,Cold
2020,1.0,6.0
2021,2.0,6.0
2022,1.0,2.0
2023,0.0,3.0
2024,4.0,3.0
2025,0.0,2.0
2026,0.0,7.0
2027,0.0,4.0
2028,0.0,1.0
2029,0.0,8.0
2030,1.0,4.0
2031,5.0,7.0
2032,0.0,2.0
2033,2.0,7.0
2034,0.0,7.0
2035,0.0,2.0
2036,6.0,4.0
2037,1.0,0.0
2038,1.0,5.0
2039,3.0,4.0
2040,2.0,3.0
2041,0.0,5.0
2042,1.0,5.0
2043,2.0,4.0
2044,0.0,3.0
2045,2.0,2.0
2046,0.0,1.0
2047,1.0,5.0
2048,2.0,4.0
2049,1.0,5.0
2050,0.0,5.0
2051,4.0,3.0
2052,1.0,4.0
2053,1.0,4.0
2054,3.0,5.0
2055,3.0,6.0
2056,1.0,0.0
2057,2.0,6.0
2058,2.0,7.0
2059,2.0,0.0
2060,2.0,5.0
2061,0.0,2.0
2062,0.0,6.0
2063,0.0,5.0
2064,1.0,3.0
2065,1.0,1.0
2066,0.0,8.0
2067,0.0,3.0
2068,2.0,3.0
2069,0.0,7.0
2070,1.0,4.0
2071,3.0,5.0
2072,3.0,7.0
2073,2.0,5.0
2074,2.0,7.0
2075,1.0,4.0
2076,3.0,3.0
2077,2.0,3.0
2078,2.0,4.0
2079,5.0,10.0
2080,0.0,6.0
2081,0.0,4.0
2082,1.0,4.0
2083,1.0,3.0
2084,0.0,7.0
2085,2.0,4.0
2086,2.0,7.0
2087,2.0,6.0
2088,1.0,7.0
2089,3.0,8.0
2090,0.0,5.0
2091,0.0,4.0
2092,4.0,3.0
2093,1.0,4.0
2094,0.0,3.0
2095,0.0,1.0
2096,2.0,1.0
2097,0.0,1.0
2098,0.0,4.0
2099,3.0,4.0
2100,3.0,7.0
