Year,Warm,Cold
2020,1.0,1.0
2021,1.0,2.0
2022,1.0,5.0
2023,1.0,2.0
2024,4.0,3.0
2025,3.0,2.0
2026,4.0,3.0
2027,1.0,4.0
2028,1.0,2.0
2029,2.0,1.0
2030,1.0,5.0
2031,1.0,3.0
2032,0.0,1.0
2033,1.0,3.0
2034,2.0,6.0
2035,0.0,6.0
2036,2.0,2.0
2037,1.0,6.0
2038,3.0,3.0
2039,1.0,5.0
2040,1.0,2.0
2041,2.0,4.0
2042,1.0,2.0
2043,0.0,2.0
2044,1.0,3.0
2045,3.0,6.0
2046,2.0,6.0
2047,1.0,1.0
2048,0.0,9.0
2049,0.0,11.0
2050,1.0,3.0
2051,1.0,6.0
2052,2.0,5.0
2053,2.0,5.0
2054,3.0,1.0
2055,2.0,4.0
2056,3.0,3.0
2057,4.0,6.0
2058,1.0,2.0
2059,4.0,6.0
2060,2.0,9.0
2061,0.0,1.0
2062,2.0,6.0
2063,2.0,2.0
2064,0.0,2.0
2065,2.0,6.0
2066,1.0,2.0
2067,1.0,1.0
2068,4.0,7.0
2069,1.0,1.0
2070,1.0,3.0
2071,4.0,4.0
2072,1.0,4.0
2073,1.0,4.0
2074,3.0,7.0
2075,2.0,8.0
2076,2.0,3.0
2077,1.0,2.0
2078,3.0,5.0
2079,0.0,2.0
2080,1.0,3.0
2081,2.0,6.0
2082,3.0,8.0
2083,3.0,4.0
2084,2.0,4.0
2085,2.0,4.0
2086,3.0,4.0
2087,1.0,6.0
2088,4.0,6.0
2089,0.0,6.0
2090,0.0,6.0
2091,1.0,0.0
2092,0.0,4.0
2093,0.0,4.0
2094,0.0,2.0
2095,0.0,4.0
2096,0.0,4.0
2097,0.0,6.0
2098,3.0,6.0
2099,2.0,2.0
2100,2.0,4.0
