Year,Warm,Cold
2020,1.0,5.0
2021,1.0,8.0
2022,3.0,4.0
2023,2.0,5.0
2024,1.0,4.0
2025,4.0,4.0
2026,1.0,2.0
2027,0.0,4.0
2028,0.0,3.0
2029,0.0,3.0
2030,2.0,7.0
2031,4.0,2.0
2032,1.0,5.0
2033,0.0,8.0
2034,2.0,4.0
2035,1.0,4.0
2036,0.0,1.0
2037,2.0,2.0
2038,1.0,2.0
2039,1.0,4.0
2040,4.0,6.0
2041,1.0,4.0
2042,2.0,1.0
2043,2.0,4.0
2044,1.0,5.0
2045,1.0,3.0
2046,3.0,8.0
2047,2.0,1.0
2048,2.0,6.0
2049,1.0,7.0
2050,2.0,5.0
2051,0.0,5.0
2052,5.0,3.0
2053,0.0,4.0
2054,3.0,4.0
2055,4.0,4.0
2056,0.0,5.0
2057,2.0,5.0
2058,2.0,4.0
2059,0.0,4.0
2060,1.0,3.0
2061,2.0,3.0
2062,2.0,3.0
2063,1.0,3.0
2064,2.0,4.0
2065,0.0,3.0
2066,0.0,8.0
2067,4.0,6.0
2068,2.0,3.0
2069,1.0,5.0
2070,2.0,3.0
2071,0.0,3.0
2072,1.0,3.0
2073,1.0,6.0
2074,2.0,1.0
2075,1.0,2.0
2076,1.0,4.0
2077,1.0,6.0
2078,1.0,4.0
2079,0.0,5.0
2080,1.0,5.0
2081,2.0,6.0
2082,1.0,2.0
2083,2.0,6.0
2084,1.0,5.0
2085,4.0,2.0
2086,0.0,1.0
2087,3.0,4.0
2088,3.0,6.0
2089,1.0,3.0
2090,2.0,4.0
2091,3.0,3.0
2092,0.0,5.0
2093,6.0,4.0
2094,1.0,6.0
2095,3.0,7.0
2096,3.0,2.0
2097,1.0,4.0
2098,0.0,4.0
2099,1.0,4.0
2100,2.0,2.0
