Year,Warm,Cold
2020,0.0,5.0
2021,3.0,7.0
2022,1.0,6.0
2023,2.0,6.0
2024,0.0,3.0
2025,2.0,3.0
2026,3.0,3.0
2027,2.0,3.0
2028,0.0,6.0
2029,2.0,5.0
2030,2.0,8.0
2031,1.0,4.0
2032,2.0,4.0
2033,0.0,4.0
2034,2.0,1.0
2035,3.0,8.0
2036,3.0,3.0
2037,1.0,8.0
2038,0.0,8.0
2039,0.0,2.0
2040,2.0,4.0
2041,0.0,2.0
2042,4.0,3.0
2043,3.0,4.0
2044,0.0,6.0
2045,0.0,8.0
2046,2.0,7.0
2047,1.0,7.0
2048,2.0,7.0
2049,2.0,7.0
2050,1.0,4.0
2051,2.0,3.0
2052,2.0,3.0
2053,2.0,3.0
2054,1.0,2.0
2055,3.0,3.0
2056,3.0,1.0
2057,5.0,4.0
2058,3.0,2.0
2059,2.0,2.0
2060,2.0,6.0
2061,0.0,1.0
2062,0.0,7.0
2063,4.0,1.0
2064,1.0,8.0
2065,1.0,6.0
2066,0.0,4.0
2067,2.0,6.0
2068,1.0,1.0
2069,2.0,6.0
2070,3.0,6.0
2071,2.0,2.0
2072,0.0,8.0
2073,0.0,10.0
2074,3.0,6.0
2075,0.0,4.0
2076,4.0,2.0
2077,2.0,7.0
2078,0.0,3.0
2079,2.0,4.0
2080,2.0,3.0
2081,2.0,6.0
2082,1.0,3.0
2083,1.0,5.0
2084,0.0,3.0
2085,2.0,5.0
2086,2.0,2.0
2087,3.0,5.0
2088,1.0,1.0
2089,0.0,7.0
2090,1.0,2.0
2091,2.0,0.0
2092,1.0,5.0
2093,0.0,6.0
2094,2.0,7.0
2095,0.0,8.0
2096,0.0,5.0
2097,3.0,7.0
2098,0.0,11.0
2099,0.0,6.0
2100,0.0,2.0
