Year,Warm,Cold
2020,2.0,5.0
2021,3.0,4.0
2022,2.0,5.0
2023,1.0,6.0
2024,3.0,3.0
2025,2.0,6.0
2026,2.0,4.0
2027,0.0,5.0
2028,0.0,2.0
2029,4.0,2.0
2030,0.0,5.0
2031,4.0,8.0
2032,2.0,3.0
2033,2.0,5.0
2034,1.0,5.0
2035,3.0,2.0
2036,1.0,3.0
2037,2.0,3.0
2038,2.0,5.0
2039,1.0,6.0
2040,1.0,5.0
2041,2.0,4.0
2042,2.0,3.0
2043,1.0,5.0
2044,1.0,4.0
2045,1.0,4.0
2046,0.0,3.0
2047,2.0,6.0
2048,0.0,3.0
2049,2.0,8.0
2050,2.0,5.0
2051,2.0,5.0
2052,3.0,6.0
2053,0.0,5.0
2054,0.0,2.0
2055,4.0,2.0
2056,1.0,3.0
2057,1.0,4.0
2058,1.0,5.0
2059,1.0,5.0
2060,3.0,3.0
2061,1.0,2.0
2062,3.0,4.0
2063,1.0,5.0
2064,3.0,2.0
2065,4.0,3.0
2066,1.0,3.0
2067,3.0,10.0
2068,4.0,4.0
2069,2.0,3.0
2070,4.0,3.0
2071,4.0,5.0
2072,0.0,4.0
2073,2.0,8.0
2074,3.0,1.0
2075,2.0,8.0
2076,0.0,6.0
2077,0.0,2.0
2078,3.0,4.0
2079,0.0,2.0
2080,5.0,1.0
2081,1.0,4.0
2082,2.0,5.0
2083,1.0,4.0
2084,1.0,3.0
2085,1.0,3.0
2086,1.0,4.0
2087,4.0,6.0
2088,4.0,4.0
2089,3.0,5.0
2090,2.0,3.0
2091,0.0,2.0
2092,3.0,5.0
2093,3.0,5.0
2094,0.0,3.0
2095,3.0,1.0
2096,1.0,4.0
2097,4.0,2.0
2098,2.0,1.0
2099,1.0,2.0
2100,1.0,5.0
