Year,Warm,Cold
2020,2.0,7.0
2021,4.0,6.0
2022,2.0,3.0
2023,0.0,5.0
2024,2.0,5.0
2025,0.0,3.0
2026,3.0,5.0
2027,0.0,6.0
2028,2.0,4.0
2029,2.0,2.0
2030,2.0,5.0
2031,1.0,8.0
2032,2.0,4.0
2033,1.0,5.0
2034,0.0,4.0
2035,1.0,3.0
2036,1.0,4.0
2037,1.0,5.0
2038,1.0,2.0
2039,1.0,3.0
2040,2.0,2.0
2041,0.0,6.0
2042,3.0,2.0
2043,0.0,5.0
2044,3.0,7.0
2045,2.0,7.0
2046,2.0,4.0
2047,2.0,1.0
2048,2.0,2.0
2049,3.0,4.0
2050,0.0,1.0
2051,1.0,8.0
2052,0.0,4.0
2053,1.0,2.0
2054,0.0,4.0
2055,1.0,6.0
2056,0.0,5.0
2057,4.0,3.0
2058,0.0,3.0
2059,1.0,5.0
2060,1.0,3.0
2061,3.0,4.0
2062,1.0,5.0
2063,0.0,4.0
2064,1.0,1.0
2065,0.0,2.0
2066,0.0,2.0
2067,1.0,5.0
2068,0.0,1.0
2069,2.0,2.0
2070,1.0,0.0
2071,0.0,2.0
2072,1.0,8.0
2073,0.0,4.0
2074,3.0,4.0
2075,2.0,5.0
2076,2.0,5.0
2077,2.0,6.0
2078,2.0,1.0
2079,1.0,3.0
2080,1.0,5.0
2081,0.0,7.0
2082,0.0,8.0
2083,2.0,12.0
2084,3.0,4.0
2085,2.0,1.0
2086,0.0,5.0
2087,0.0,2.0
2088,1.0,1.0
2089,3.0,2.0
2090,3.0,3.0
2091,1.0,2.0
2092,2.0,7.0
2093,2.0,3.0
2094,3.0,3.0
2095,3.0,2.0
2096,2.0,1.0
2097,4.0,2.0
2098,1.0,5.0
2099,1.0,3.0
2100,2.0,5.0
