Year,Warm,Cold
2020,0.0,4.0
2021,1.0,4.0
2022,1.0,8.0
2023,1.0,4.0
2024,0.0,2.0
2025,2.0,3.0
2026,1.0,3.0
2027,0.0,3.0
2028,2.0,4.0
2029,0.0,2.0
2030,1.0,0.0
2031,2.0,1.0
2032,0.0,7.0
2033,2.0,5.0
2034,3.0,6.0
2035,2.0,8.0
2036,1.0,5.0
2037,0.0,5.0
2038,3.0,6.0
2039,2.0,3.0
2040,2.0,3.0
2041,3.0,6.0
2042,0.0,5.0
2043,2.0,3.0
2044,3.0,6.0
2045,0.0,3.0
2046,0.0,4.0
2047,1.0,5.0
2048,1.0,6.0
2049,2.0,3.0
2050,1.0,4.0
2051,4.0,5.0
2052,2.0,4.0
2053,3.0,6.0
2054,2.0,7.0
2055,1.0,3.0
2056,2.0,5.0
2057,1.0,4.0
2058,2.0,5.0
2059,0.0,4.0
2060,1.0,7.0
2061,1.0,3.0
2062,2.0,6.0
2063,2.0,4.0
2064,3.0,3.0
2065,1.0,4.0
2066,3.0,3.0
2067,4.0,6.0
2068,2.0,7.0
2069,0.0,2.0
2070,1.0,4.0
2071,1.0,5.0
2072,0.0,5.0
2073,2.0,2.0
2074,3.0,2.0
2075,2.0,7.0
2076,2.0,3.0
2077,2.0,7.0
2078,4.0,5.0
2079,2.0,5.0
2080,1.0,3.0
2081,0.0,3.0
2082,1.0,8.0
2083,5.0,3.0
2084,2.0,4.0
2085,1.0,4.0
2086,1.0,2.0
2087,1.0,7.0
2088,0.0,5.0
2089,4.0,4.0
2090,3.0,3.0
2091,3.0,4.0
2092,4.0,3.0
2093,2.0,6.0
2094,1.0,7.0
2095,2.0,3.0
2096,2.0,5.0
2097,0.0,4.0
2098,1.0,4.0
2099,0.0,3.0
2100,2.0,3.0
