Year,Warm,Cold
2020,1.0,2.0
2021,2.0,5.0
2022,3.0,2.0
2023,2.0,3.0
2024,0.0,3.0
2025,1.0,6.0
2026,3.0,3.0
2027,1.0,4.0
2028,1.0,3.0
2029,3.0,3.0
2030,3.0,3.0
2031,1.0,3.0
2032,1.0,3.0
2033,0.0,5.0
2034,0.0,6.0
2035,1.0,8.0
2036,1.0,4.0
2037,1.0,10.0
2038,4.0,2.0
2039,0.0,9.0
2040,3.0,6.0
2041,0.0,3.0
2042,1.0,5.0
2043,0.0,6.0
2044,3.0,5.0
2045,2.0,3.0
2046,1.0,6.0
2047,1.0,2.0
2048,2.0,5.0
2049,1.0,5.0
2050,1.0,2.0
2051,0.0,4.0
2052,2.0,5.0
2053,0.0,3.0
2054,0.0,2.0
2055,1.0,6.0
2056,1.0,1.0
2057,0.0,7.0
2058,3.0,5.0
2059,1.0,5.0
2060,1.0,1.0
2061,4.0,3.0
2062,2.0,0.0
2063,0.0,2.0
2064,2.0,4.0
2065,2.0,4.0
2066,3.0,4.0
2067,2.0,5.0
2068,0.0,5.0
2069,2.0,5.0
2070,1.0,5.0
2071,0.0,3.0
2072,3.0,5.0
2073,1.0,2.0
2074,1.0,3.0
2075,4.0,1.0
2076,1.0,6.0
2077,0.0,4.0
2078,1.0,3.0
2079,2.0,7.0
2080,2.0,2.0
2081,4.0,2.0
2082,1.0,2.0
2083,1.0,3.0
2084,0.0,6.0
2085,1.0,4.0
2086,1.0,3.0
2087,2.0,3.0
2088,2.0,2.0
2089,0.0,8.0
2090,3.0,1.0
2091,1.0,7.0
2092,3.0,8.0
2093,1.0,7.0
2094,2.0,1.0
2095,2.0,2.0
2096,1.0,4.0
2097,2.0,5.0
2098,1.0,5.0
2099,0.0,7.0
2100,0.0,7.0
