Year,Warm,Cold
2020,2.0,4.0
2021,3.0,4.0
2022,1.0,3.0
2023,2.0,3.0
2024,2.0,7.0
2025,2.0,2.0
2026,2.0,0.0
2027,0.0,4.0
2028,3.0,5.0
2029,0.0,6.0
2030,1.0,4.0
2031,2.0,1.0
2032,0.0,3.0
2033,1.0,1.0
2034,3.0,4.0
2035,1.0,7.0
2036,1.0,3.0
2037,2.0,2.0
2038,2.0,1.0
2039,1.0,10.0
2040,2.0,5.0
2041,2.0,8.0
2042,2.0,5.0
2043,3.0,3.0
2044,2.0,5.0
2045,1.0,2.0
2046,4.0,5.0
2047,1.0,4.0
2048,1.0,2.0
2049,0.0,3.0
2050,1.0,6.0
2051,1.0,3.0
2052,1.0,2.0
2053,0.0,3.0
2054,0.0,2.0
2055,2.0,4.0
2056,2.0,3.0
2057,2.0,8.0
2058,3.0,2.0
2059,1.0,4.0
2060,3.0,1.0
2061,2.0,1.0
2062,0.0,7.0
2063,0.0,5.0
2064,2.0,7.0
2065,0.0,5.0
2066,4.0,1.0
2067,3.0,4.0
2068,0.0,5.0
2069,4.0,1.0
2070,1.0,1.0
2071,1.0,3.0
2072,0.0,7.0
2073,3.0,6.0
2074,1.0,4.0
2075,2.0,1.0
2076,1.0,5.0
2077,1.0,5.0
2078,1.0,6.0
2079,3.0,5.0
2080,2.0,7.0
2081,3.0,6.0
2082,1.0,5.0
2083,0.0,4.0
2084,1.0,6.0
2085,1.0,4.0
2086,2.0,5.0
2087,2.0,4.0
2088,1.0,3.0
2089,4.0,4.0
2090,0.0,3.0
2091,0.0,2.0
2092,0.0,3.0
2093,1.0,4.0
2094,2.0,4.0
2095,2.0,3.0
2096,1.0,4.0
2097,1.0,8.0
2098,2.0,5.0
2099,2.0,1.0
2100,1.0,4.0
