Year,Warm,Cold
2020,1.0,2.0
2021,1.0,3.0
2022,2.0,5.0
2023,1.0,6.0
2024,2.0,5.0
2025,2.0,3.0
2026,0.0,0.0
2027,2.0,1.0
2028,3.0,6.0
2029,3.0,6.0
2030,0.0,7.0
2031,1.0,3.0
2032,1.0,8.0
2033,1.0,6.0
2034,0.0,5.0
2035,1.0,2.0
2036,1.0,7.0
2037,3.0,2.0
2038,2.0,5.0
2039,1.0,9.0
2040,0.0,2.0
2041,1.0,6.0
2042,1.0,2.0
2043,0.0,1.0
2044,0.0,3.0
2045,0.0,9.0
2046,0.0,3.0
2047,1.0,2.0
2048,0.0,3.0
2049,3.0,1.0
2050,2.0,6.0
2051,0.0,3.0
2052,2.0,3.0
2053,2.0,5.0
2054,3.0,3.0
2055,1.0,7.0
2056,0.0,2.0
2057,1.0,3.0
2058,2.0,2.0
2059,1.0,2.0
2060,2.0,4.0
2061,3.0,4.0
2062,1.0,3.0
2063,2.0,7.0
2064,1.0,3.0
2065,0.0,7.0
2066,1.0,4.0
2067,0.0,4.0
2068,0.0,5.0
2069,2.0,4.0
2070,1.0,2.0
2071,2.0,6.0
2072,2.0,3.0
2073,0.0,1.0
2074,3.0,4.0
2075,3.0,3.0
2076,0.0,3.0
2077,3.0,3.0
2078,1.0,6.0
2079,1.0,1.0
2080,2.0,2.0
2081,0.0,2.0
2082,0.0,4.0
2083,1.0,5.0
2084,0.0,3.0
2085,1.0,4.0
2086,2.0,6.0
2087,2.0,3.0
2088,1.0,7.0
2089,2.0,5.0
2090,2.0,5.0
2091,2.0,2.0
2092,3.0,5.0
2093,3.0,8.0
2094,1.0,4.0
2095,3.0,2.0
2096,3.0,3.0
2097,8.0,6.0
2098,1.0,1.0
2099,4.0,6.0
2100,2.0,5.0
