Year,Warm,Cold
2020,1.0,7.0
2021,1.0,8.0
2022,3.0,7.0
2023,0.0,5.0
2024,2.0,5.0
2025,3.0,5.0
2026,2.0,3.0
2027,3.0,2.0
2028,2.0,4.0
2029,1.0,5.0
2030,1.0,6.0
2031,2.0,1.0
2032,1.0,2.0
2033,2.0,7.0
2034,4.0,6.0
2035,1.0,7.0
2036,2.0,2.0
2037,5.0,7.0
2038,3.0,5.0
2039,2.0,5.0
2040,0.0,4.0
2041,2.0,4.0
2042,0.0,5.0
2043,2.0,4.0
2044,0.0,3.0
2045,2.0,11.0
2046,2.0,4.0
2047,0.0,4.0
2048,2.0,2.0
2049,2.0,1.0
2050,2.0,4.0
2051,0.0,3.0
2052,3.0,2.0
2053,1.0,1.0
2054,2.0,4.0
2055,1.0,5.0
2056,4.0,5.0
2057,1.0,4.0
2058,2.0,1.0
2059,2.0,2.0
2060,1.0,4.0
2061,2.0,5.0
2062,2.0,6.0
2063,1.0,5.0
2064,1.0,4.0
2065,1.0,6.0
2066,1.0,2.0
2067,3.0,8.0
2068,0.0,2.0
2069,4.0,4.0
2070,0.0,3.0
2071,3.0,5.0
2072,0.0,3.0
2073,0.0,1.0
2074,1.0,2.0
2075,0.0,3.0
2076,2.0,3.0
2077,1.0,5.0
2078,1.0,7.0
2079,0.0,2.0
2080,2.0,1.0
2081,0.0,2.0
2082,2.0,4.0
2083,0.0,7.0
2084,1.0,3.0
2085,3.0,8.0
2086,0.0,4.0
2087,2.0,4.0
2088,2.0,4.0
2089,1.0,5.0
2090,1.0,3.0
2091,2.0,3.0
2092,1.0,3.0
2093,1.0,5.0
2094,0.0,3.0
2095,2.0,3.0
2096,1.0,6.0
2097,1.0,2.0
2098,1.0,3.0
2099,6.0,4.0
2100,1.0,3.0
