Year,Warm,Cold
2020,2.0,2.0
2021,1.0,6.0
2022,3.0,2.0
2023,2.0,4.0
2024,1.0,6.0
2025,0.0,3.0
2026,0.0,6.0
2027,3.0,8.0
2028,1.0,1.0
2029,2.0,4.0
2030,1.0,5.0
2031,1.0,3.0
2032,4.0,5.0
2033,3.0,5.0
2034,0.0,4.0
2035,1.0,1.0
2036,3.0,2.0
2037,2.0,8.0
2038,1.0,3.0
2039,0.0,6.0
2040,0.0,4.0
2041,2.0,3.0
2042,2.0,1.0
2043,2.0,5.0
2044,0.0,6.0
2045,1.0,7.0
2046,1.0,6.0
2047,4.0,2.0
2048,2.0,2.0
2049,3.0,3.0
2050,5.0,5.0
2051,3.0,8.0
2052,2.0,7.0
2053,1.0,6.0
2054,1.0,4.0
2055,0.0,2.0
2056,1.0,4.0
2057,3.0,2.0
2058,1.0,2.0
2059,0.0,4.0
2060,2.0,4.0
2061,2.0,6.0
2062,1.0,2.0
2063,2.0,5.0
2064,2.0,8.0
2065,1.0,6.0
2066,1.0,1.0
2067,3.0,7.0
2068,1.0,4.0
2069,0.0,8.0
2070,1.0,2.0
2071,0.0,7.0
2072,2.0,1.0
2073,2.0,2.0
2074,1.0,9.0
2075,0.0,3.0
2076,1.0,8.0
2077,0.0,6.0
2078,3.0,7.0
2079,1.0,3.0
2080,1.0,3.0
2081,1.0,1.0
2082,3.0,3.0
2083,0.0,1.0
2084,0.0,3.0
2085,1.0,7.0
2086,2.0,7.0
2087,1.0,2.0
2088,2.0,7.0
2089,1.0,6.0
2090,1.0,4.0
2091,2.0,3.0
2092,0.0,3.0
2093,0.0,5.0
2094,2.0,2.0
2095,1.0,5.0
2096,2.0,5.0
2097,2.0,7.0
2098,1.0,6.0
2099,3.0,2.0
2100,0.0,2.0
