Year,Warm,Cold
2020,1.0,9.0
2021,4.0,1.0
2022,2.0,4.0
2023,2.0,3.0
2024,0.0,6.0
2025,4.0,4.0
2026,4.0,1.0
2027,0.0,2.0
2028,2.0,8.0
2029,2.0,4.0
2030,3.0,4.0
2031,2.0,5.0
2032,1.0,3.0
2033,3.0,2.0
2034,1.0,5.0
2035,3.0,5.0
2036,1.0,2.0
2037,2.0,6.0
2038,0.0,0.0
2039,1.0,3.0
2040,1.0,4.0
2041,2.0,5.0
2042,1.0,3.0
2043,3.0,2.0
2044,2.0,1.0
2045,3.0,0.0
2046,1.0,4.0
2047,1.0,4.0
2048,1.0,6.0
2049,2.0,3.0
2050,2.0,4.0
2051,3.0,2.0
2052,2.0,8.0
2053,1.0,3.0
2054,1.0,6.0
2055,1.0,4.0
2056,0.0,4.0
2057,1.0,4.0
2058,1.0,8.0
2059,2.0,11.0
2060,0.0,4.0
2061,2.0,4.0
2062,2.0,6.0
2063,1.0,5.0
2064,2.0,2.0
2065,2.0,6.0
2066,3.0,3.0
2067,0.0,4.0
2068,1.0,2.0
2069,2.0,2.0
2070,3.0,5.0
2071,1.0,1.0
2072,3.0,5.0
2073,1.0,4.0
2074,0.0,4.0
2075,1.0,6.0
2076,1.0,7.0
2077,1.0,5.0
2078,2.0,2.0
2079,1.0,7.0
2080,1.0,4.0
2081,0.0,3.0
2082,0.0,7.0
2083,2.0,1.0
2084,1.0,2.0
2085,4.0,2.0
2086,3.0,2.0
2087,3.0,3.0
2088,1.0,5.0
2089,0.0,8.0
2090,1.0,3.0
2091,4.0,3.0
2092,2.0,4.0
2093,0.0,5.0
2094,1.0,3.0
2095,1.0,7.0
2096,0.0,7.0
2097,0.0,6.0
2098,0.0,5.0
2099,2.0,4.0
2100,1.0,3.0
