Year,Warm,Cold
2020,1.0,3.0
2021,0.0,6.0
2022,0.0,6.0
2023,1.0,1.0
2024,1.0,1.0
2025,0.0,2.0
2026,3.0,4.0
2027,3.0,5.0
2028,2.0,7.0
2029,4.0,2.0
2030,7.0,2.0
2031,2.0,9.0
2032,0.0,3.0
2033,6.0,4.0
2034,3.0,5.0
2035,1.0,1.0
2036,2.0,4.0
2037,3.0,4.0
2038,3.0,5.0
2039,1.0,4.0
2040,2.0,5.0
2041,1.0,1.0
2042,2.0,2.0
2043,0.0,5.0
2044,1.0,8.0
2045,1.0,4.0
2046,0.0,3.0
2047,2.0,3.0
2048,2.0,3.0
2049,3.0,1.0
2050,0.0,3.0
2051,2.0,5.0
2052,2.0,5.0
2053,2.0,4.0
2054,0.0,6.0
2055,1.0,3.0
2056,1.0,4.0
2057,0.0,6.0
2058,3.0,4.0
2059,0.0,3.0
2060,0.0,6.0
2061,1.0,2.0
2062,0.0,6.0
2063,2.0,4.0
2064,0.0,6.0
2065,4.0,2.0
2066,0.0,4.0
2067,1.0,6.0
2068,0.0,5.0
2069,4.0,8.0
2070,1.0,3.0
2071,0.0,1.0
2072,3.0,3.0
2073,1.0,4.0
2074,0.0,5.0
2075,0.0,2.0
2076,1.0,3.0
2077,3.0,3.0
2078,1.0,6.0
2079,2.0,8.0
2080,1.0,4.0
2081,1.0,5.0
2082,0.0,3.0
2083,1.0,6.0
2084,0.0,5.0
2085,0.0,4.0
2086,4.0,5.0
2087,6.0,2.0
2088,0.0,6.0
2089,5.0,5.0
2090,1.0,3.0
2091,1.0,3.0
2092,2.0,3.0
2093,2.0,4.0
2094,2.0,3.0
2095,3.0,4.0
2096,5.0,4.0
2097,0.0,4.0
2098,2.0,3.0
2099,1.0,7.0
2100,1.0,5.0
